archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,l4_quality_flag,l2_quality_flag,algorithm_run_flag,predictor_limit_flag,response_limit_flag,surface_flag,selected_algorithm,degrade_flag,sensitivity,solar_elevation,predict_stratum,pft_class,region_class,leaf_off_flag,landsat_treecover,urban_proportion
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198851,-42.708625,-71.034053,333423.57,5269535.09,1.0619253,3.0070245,-9999.0,15.315489,0,0,1,255,255,1,1,0,0.88731307,28.677929,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198852,-42.708912,-71.033480,333471.28,5269504.41,1.0221772,3.00729,-9999.0,15.164469,0,1,1,255,255,1,1,0,0.90031546,28.677437,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198853,-42.709198,-71.032907,333518.96,5269473.76,1.81738,3.0028937,-9999.0,17.885494,0,1,1,255,255,1,1,0,0.9062534,28.676943,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198854,-42.709484,-71.032334,333566.65,5269443.09,15.311873,2.983059,1.0848205,46.029858,0,0,1,255,255,1,1,0,0.8491172,28.676449,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198855,-42.709773,-71.031756,333614.74,5269412.15,2.088537,3.001705,-9999.0,18.71107,0,0,1,255,255,1,1,0,0.77546376,28.675932,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198856,-42.710060,-71.031182,333662.55,5269381.41,1.271942,3.0057197,-9999.0,16.081556,0,0,1,255,255,1,1,0,0.86649734,28.675457,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198857,-42.710346,-71.030609,333710.22,5269350.77,9.048458,2.9873092,0.018098015,34.593243,0,0,1,255,255,1,1,0,0.8619472,28.674965,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198858,-42.710633,-71.030034,333758.06,5269320.01,1.4378811,3.0047858,-9999.0,16.654942,0,0,1,255,255,1,1,0,0.8633267,28.674469,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198859,-42.710920,-71.029461,333805.77,5269289.35,2.3783236,3.000551,-9999.0,19.554787,0,0,1,255,255,1,1,0,0.84058326,28.673977,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198860,-42.711208,-71.028885,333853.74,5269258.50,2.8369577,2.9989226,-9999.0,20.82502,0,0,1,255,255,1,1,0,0.82505256,28.67348,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198861,-42.711495,-71.028310,333901.55,5269227.77,1.0221772,3.00729,-9999.0,15.164469,0,0,1,255,255,1,1,0,0.7953161,28.672985,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198862,-42.711781,-71.027737,333949.25,5269197.11,1.3311168,3.0053778,-9999.0,16.288925,0,0,1,255,255,1,1,0,0.8590136,28.672493,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198863,-42.712067,-71.027164,333996.98,5269166.44,1.3916254,3.0050383,-9999.0,16.497591,0,0,1,255,255,1,1,0,0.79894346,28.671999,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198864,-42.712354,-71.026590,334044.73,5269135.76,1.1715966,3.0063243,-9999.0,15.721786,0,0,1,255,255,1,1,0,0.85042685,28.671505,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0010,332030200400198865,-42.712640,-71.026016,334092.46,5269105.08,1.564893,3.004118,-9999.0,17.078108,0,0,1,255,255,1,1,0,0.83855546,28.671011,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193441,-42.708547,-71.047907,332288.74,5269516.39,4.505998,2.9943666,-9999.0,24.996626,0,0,1,255,255,1,1,0,0.89208794,28.688515,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193442,-42.708834,-71.047333,332336.59,5269485.58,17.628006,2.9823399,1.7620605,49.980904,0,0,1,255,255,1,1,0,0.8971134,28.688019,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193443,-42.709121,-71.046759,332384.33,5269454.84,3.4542904,2.9970276,-9999.0,22.437077,0,0,1,255,255,1,1,0,0.87751013,28.687527,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193444,-42.709408,-71.046187,332431.99,5269424.16,6.3889117,2.9907832,-9999.0,29.190641,0,0,1,255,255,1,1,0,0.89189786,28.687033,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193445,-42.709696,-71.045611,332479.87,5269393.34,1.81738,3.0028937,-9999.0,17.885494,0,0,1,255,255,1,1,0,0.86404645,28.686537,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193446,-42.709983,-71.045038,332527.60,5269362.61,2.7720664,2.9991407,-9999.0,20.649515,0,0,1,255,255,1,1,0,0.8750833,28.686043,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193447,-42.710270,-71.044463,332575.43,5269331.82,3.5265787,2.9968245,-9999.0,22.619802,0,0,1,255,255,1,1,0,0.88323134,28.685549,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193448,-42.710557,-71.043890,332623.17,5269301.09,0.9703503,3.0076454,-9999.0,14.964243,0,0,1,255,255,1,1,0,0.8859568,28.685055,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193449,-42.710844,-71.043316,332670.92,5269270.35,1.8878646,3.0025735,-9999.0,18.103874,0,0,1,255,255,1,1,0,0.8731798,28.68456,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193450,-42.711131,-71.042744,332718.57,5269239.69,1.81738,3.0028937,-9999.0,17.885494,0,0,1,255,255,1,1,0,0.83143234,28.684069,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193451,-42.711418,-71.042170,332766.34,5269208.94,1.3311168,3.0053778,-9999.0,16.288925,0,0,1,255,255,1,1,0,0.894341,28.683575,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193452,-42.711704,-71.041597,332814.02,5269178.26,1.748223,3.003217,-9999.0,17.668413,0,0,1,255,255,1,1,0,0.870627,28.683073,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193453,-42.711991,-71.041024,332861.73,5269147.55,2.458741,3.0002494,-9999.0,19.782846,0,0,1,255,255,1,1,0,0.88277954,28.682587,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193454,-42.712278,-71.040450,332909.46,5269116.84,2.458741,3.0002494,-9999.0,19.782846,0,0,1,255,255,1,1,0,0.88166535,28.682093,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193455,-42.712563,-71.039879,332956.99,5269086.25,1.630395,3.0037882,-9999.0,17.291632,0,1,1,255,255,1,1,0,0.9009073,28.6816,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193456,-42.712850,-71.039307,333004.64,5269055.59,3.899083,2.9958272,-9999.0,23.544233,0,0,1,255,255,1,1,0,0.8543926,28.681108,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193457,-42.713136,-71.038734,333052.36,5269024.89,1.564893,3.004118,-9999.0,17.078108,0,0,1,255,255,1,1,0,0.88483465,28.680614,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193458,-42.713423,-71.038161,333100.05,5268994.21,2.7720664,2.9991407,-9999.0,20.649515,0,0,1,255,255,1,1,0,0.87414867,28.68012,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193459,-42.713710,-71.037587,333147.78,5268963.51,1.271942,3.0057197,-9999.0,16.081556,0,0,1,255,255,1,1,0,0.85486513,28.679628,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193460,-42.713996,-71.037014,333195.48,5268932.82,5.4521046,2.9924138,-9999.0,27.154154,0,1,1,255,255,1,1,0,0.9091852,28.679134,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193461,-42.714284,-71.036439,333243.38,5268902.01,1.2284364,3.0059779,-9999.0,15.926882,0,0,1,255,255,1,1,0,0.8729656,28.678638,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193462,-42.714569,-71.035867,333290.94,5268871.42,0.9198619,3.008004,-9999.0,14.765323,0,0,1,255,255,1,1,0,0.836668,28.678146,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193463,-42.714856,-71.035295,333338.58,5268840.78,2.0144055,3.0020182,-9999.0,18.489136,0,0,1,255,255,1,1,0,0.8681799,28.677654,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193464,-42.715142,-71.034721,333386.31,5268810.09,3.0136228,2.9983494,-9999.0,21.296568,0,0,1,255,255,1,1,0,0.8309339,28.67716,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193465,-42.715429,-71.034147,333434.08,5268779.37,2.8369577,2.9989226,-9999.0,20.82502,0,0,1,255,255,1,1,0,0.87671185,28.676666,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193466,-42.715715,-71.033574,333481.78,5268748.70,2.0144055,3.0020182,-9999.0,18.489136,0,0,1,255,255,1,1,0,0.8198817,28.676172,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193467,-42.716002,-71.033000,333529.51,5268718.00,1.4534664,3.0047011,-9999.0,16.707552,0,0,1,255,255,1,1,0,0.8814088,28.675678,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193468,-42.716288,-71.032427,333577.21,5268687.34,1.630395,3.0037882,-9999.0,17.291632,0,0,1,255,255,1,1,0,0.8976972,28.675186,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193469,-42.716574,-71.031854,333624.90,5268656.68,1.5007216,3.0044506,-9999.0,16.865877,0,0,1,255,255,1,1,0,0.8964424,28.674692,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193470,-42.716861,-71.031281,333672.62,5268626.00,3.4542904,2.9970276,-9999.0,22.437077,0,0,1,255,255,1,1,0,0.8445714,28.674198,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193471,-42.717148,-71.030707,333720.40,5268595.29,2.60265,2.9997275,-9999.0,20.185036,0,0,1,255,255,1,1,0,0.8601179,28.673704,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193472,-42.717434,-71.030133,333768.15,5268564.59,1.8878646,3.0025735,-9999.0,18.103874,0,0,1,255,255,1,1,0,0.8697664,28.67321,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193473,-42.717721,-71.029558,333815.96,5268533.86,2.2214549,3.001162,-9999.0,19.102547,0,0,1,255,255,1,1,0,0.8391311,28.672716,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193474,-42.718008,-71.028984,333863.78,5268503.12,1.3311168,3.0053778,-9999.0,16.288925,0,0,1,255,255,1,1,0,0.83838207,28.672222,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193475,-42.718295,-71.028410,333911.51,5268472.45,1.271942,3.0057197,-9999.0,16.081556,0,0,1,255,255,1,1,0,0.88471013,28.671728,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193476,-42.718580,-71.027839,333959.08,5268441.87,3.3590548,2.9973016,-9999.0,22.194563,0,0,1,255,255,1,1,0,0.83968264,28.671234,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193477,-42.718866,-71.027265,334006.81,5268411.20,2.2992277,3.0008554,-9999.0,19.328022,0,0,1,255,255,1,1,0,0.87363374,28.670742,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193478,-42.719155,-71.026687,334054.88,5268380.30,7.1564035,2.9896266,-9999.0,30.80024,0,0,1,255,255,1,1,0,0.8139704,28.670244,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0011,332030300400193479,-42.719443,-71.026109,334102.97,5268349.40,4.397345,2.9946148,-9999.0,24.741003,0,0,1,255,255,1,1,0,0.8721905,28.669746,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193378,-42.708447,-71.067331,330697.73,5269488.73,4.0015283,2.9955676,-9999.0,23.793789,0,1,1,255,255,1,1,0,0.92174256,28.702011,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193379,-42.708733,-71.066759,330745.38,5269458.07,1.0619253,3.0070245,-9999.0,15.315489,0,1,1,255,255,1,1,0,0.9326278,28.701519,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193380,-42.709021,-71.066184,330793.26,5269427.28,5.244015,2.9928136,-9999.0,26.689249,0,1,1,255,255,1,1,0,0.93871444,28.701023,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193381,-42.709309,-71.065607,330841.31,5269396.39,1.2141011,3.0060642,-9999.0,15.8754835,0,1,1,255,255,1,1,0,0.9458939,28.700527,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193382,-42.709594,-71.065038,330888.67,5269365.91,3.899083,2.9958272,-9999.0,23.544233,0,1,1,255,255,1,1,0,0.94186354,28.700037,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193383,-42.709879,-71.064469,330936.02,5269335.45,2.1639936,3.0013936,-9999.0,18.934286,0,1,1,255,255,1,1,0,0.93579316,28.699547,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193384,-42.710165,-71.063898,330983.59,5269304.85,1.0090951,3.007378,-9999.0,15.114288,1,1,1,255,255,1,1,0,0.9526718,28.699055,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193385,-42.710451,-71.063325,331031.24,5269274.21,1.1715966,3.0063243,-9999.0,15.721786,0,1,1,255,255,1,1,0,0.9275137,28.698563,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193386,-42.710737,-71.062753,331078.92,5269243.55,1.4378811,3.0047858,-9999.0,16.654942,0,1,1,255,255,1,1,0,0.93954426,28.698069,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193387,-42.711024,-71.062178,331126.72,5269212.82,1.271942,3.0057197,-9999.0,16.081556,0,1,1,255,255,1,1,0,0.93261725,28.697575,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193388,-42.711310,-71.061606,331174.37,5269182.19,0.9198619,3.008004,-9999.0,14.765323,0,1,1,255,255,1,1,0,0.93194944,28.69708,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193389,-42.711597,-71.061034,331222.02,5269151.55,0.9703503,3.0076454,-9999.0,14.964243,0,1,1,255,255,1,1,0,0.9345336,28.696589,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193390,-42.711882,-71.060463,331269.55,5269120.99,1.2141011,3.0060642,-9999.0,15.8754835,0,1,1,255,255,1,1,0,0.9267357,28.696096,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193391,-42.712166,-71.059894,331316.90,5269090.54,1.941599,3.0023344,-9999.0,18.2685,0,1,1,255,255,1,1,0,0.93858886,28.695606,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193392,-42.712453,-71.059321,331364.60,5269059.88,2.1639936,3.0013936,-9999.0,18.934286,0,1,1,255,255,1,1,0,0.9216883,28.695112,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193393,-42.712737,-71.058753,331411.90,5269029.45,1.271942,3.0057197,-9999.0,16.081556,0,1,1,255,255,1,1,0,0.9375446,28.694624,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193394,-42.713025,-71.058176,331459.93,5268998.60,11.327795,2.9852715,0.24316978,38.91558,0,1,1,255,255,1,1,0,0.94443244,28.694126,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193395,-42.713315,-71.057595,331508.27,5268967.57,6.519322,2.990576,-9999.0,29.46757,0,1,1,255,255,1,1,0,0.9254858,28.693626,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193396,-42.713604,-71.057018,331556.34,5268936.70,1.1160929,3.006673,-9999.0,15.517987,0,1,1,255,255,1,1,0,0.9416878,28.69313,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193397,-42.713891,-71.056442,331604.24,5268905.92,1.5007216,3.0044506,-9999.0,16.865877,0,1,1,255,255,1,1,0,0.93881637,28.692635,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193398,-42.714178,-71.055868,331652.05,5268875.20,1.3916254,3.0050383,-9999.0,16.497591,0,1,1,255,255,1,1,0,0.9480559,28.69214,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193399,-42.714467,-71.055289,331700.18,5268844.30,4.699281,2.9939382,-9999.0,25.447033,0,1,1,255,255,1,1,0,0.923116,28.691643,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193400,-42.714754,-71.054715,331748.01,5268813.57,22.97376,2.9817996,3.6948898,58.736595,0,1,1,255,255,1,1,0,0.9379123,28.691145,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193401,-42.715042,-71.054137,331796.08,5268782.70,1.3916254,3.0050383,-9999.0,16.497591,0,1,1,255,255,1,1,0,0.945106,28.69065,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193402,-42.715329,-71.053563,331843.90,5268751.98,1.1160929,3.006673,-9999.0,15.517987,0,1,1,255,255,1,1,0,0.9351974,28.690157,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193403,-42.715616,-71.052988,331891.75,5268721.25,1.5007216,3.0044506,-9999.0,16.865877,0,1,1,255,255,1,1,0,0.9199927,28.689661,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193404,-42.715903,-71.052413,331939.61,5268690.50,1.271942,3.0057197,-9999.0,16.081556,0,1,1,255,255,1,1,0,0.92754143,28.689167,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193405,-42.716190,-71.051839,331987.39,5268659.80,0.9703503,3.0076454,-9999.0,14.964243,0,1,1,255,255,1,1,0,0.9245403,28.688673,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193406,-42.716476,-71.051267,332035.02,5268629.20,2.458741,3.0002494,-9999.0,19.782846,0,1,1,255,255,1,1,0,0.92902476,28.688179,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193407,-42.716763,-71.050691,332082.96,5268598.41,1.1715966,3.0063243,-9999.0,15.721786,0,1,1,255,255,1,1,0,0.9313199,28.687685,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193408,-42.717050,-71.050117,332130.73,5268567.72,1.0619253,3.0070245,-9999.0,15.315489,0,1,1,255,255,1,1,0,0.9282077,28.687191,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193409,-42.717337,-71.049543,332178.50,5268537.03,1.1160929,3.006673,-9999.0,15.517987,0,1,1,255,255,1,1,0,0.9464423,28.686695,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193410,-42.717623,-71.048969,332226.29,5268506.33,1.3311168,3.0053778,-9999.0,16.288925,0,1,1,255,255,1,1,0,0.9497872,28.686201,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193411,-42.717911,-71.048392,332274.25,5268475.53,4.0015283,2.9955676,-9999.0,23.793789,0,1,1,255,255,1,1,0,0.921161,28.685705,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193412,-42.718199,-71.047816,332322.21,5268444.74,1.3311168,3.0053778,-9999.0,16.288925,0,1,1,255,255,1,1,0,0.9089012,28.68521,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193413,-42.718486,-71.047240,332370.15,5268413.95,1.5007216,3.0044506,-9999.0,16.865877,0,1,1,255,255,1,1,0,0.9304729,28.684713,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193414,-42.718773,-71.046665,332417.99,5268383.22,1.3916254,3.0050383,-9999.0,16.497591,0,1,1,255,255,1,1,0,0.940043,28.68422,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193415,-42.719059,-71.046092,332465.68,5268352.59,1.3916254,3.0050383,-9999.0,16.497591,0,1,1,255,255,1,1,0,0.933328,28.683725,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193416,-42.719348,-71.045514,332513.80,5268321.69,1.941599,3.0023344,-9999.0,18.2685,0,1,1,255,255,1,1,0,0.9337467,28.683228,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193417,-42.719634,-71.044940,332561.57,5268291.01,2.088537,3.001705,-9999.0,18.71107,0,1,1,255,255,1,1,0,0.9341881,28.682734,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193418,-42.719922,-71.044365,332609.45,5268260.26,1.564893,3.004118,-9999.0,17.078108,0,1,1,255,255,1,1,0,0.9322782,28.68224,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193419,-42.720209,-71.043789,332657.42,5268229.46,15.311873,2.983059,1.0848205,46.029858,0,1,1,255,255,1,1,0,0.93900007,28.681742,GSW_SA,5,6,0,0.0,0
GEDI04_A_2024296191058_O33203_04_T06235_02_004_01_V002.h5,BEAM0101,332030500400193420,-42.720500,-71.043206,332705.93,5268198.34,20.730427,2.9818618,2.829637,55.11553,0,1,1,255,255,1,1,0,0.9153374,28.68124,GSW_SA,5,6,0,0.0,0
