archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,l4_quality_flag,l2_quality_flag,algorithm_run_flag,predictor_limit_flag,response_limit_flag,surface_flag,selected_algorithm,degrade_flag,sensitivity,solar_elevation,predict_stratum,pft_class,region_class,leaf_off_flag,landsat_treecover,urban_proportion
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0010,337220200400263667,-42.694697,-71.535852,292280.94,5269969.62,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-24.33526,-15.5259075,GSW_SA,6,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0010,337220200400263668,-42.694984,-71.535274,292329.20,5269939.12,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.056145646,-15.525397,GSW_SA,6,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0010,337220200400263669,-42.695272,-71.534697,292377.46,5269908.60,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.5253795,-15.524886,GSW_SA,6,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258288,-42.669640,-71.597339,287158.50,5272599.11,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,1.9794223,-15.576004,DBT_SA,4,6,0,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258289,-42.669930,-71.596761,287206.84,5272568.34,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,2.6758857,-15.575491,DBT_SA,4,6,0,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258290,-42.670221,-71.596183,287255.18,5272537.57,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.5658222,-15.574979,DBT_SA,4,6,0,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258291,-42.670511,-71.595605,287303.52,5272506.78,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,1.6196991,-15.574466,DBT_SA,4,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258292,-42.670801,-71.595028,287351.87,5272475.98,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,2.0914686,-15.573953,DBT_SA,4,6,0,80.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258293,-42.671092,-71.594450,287400.19,5272445.21,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-0.2237167,-15.57344,DBT_SA,4,6,0,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258294,-42.671382,-71.593872,287448.52,5272414.41,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,10.160536,-15.5729265,ENT_SA,1,6,0,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258295,-42.671672,-71.593295,287496.82,5272383.66,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-4.4318876,-15.572414,ENT_SA,1,6,0,98.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258296,-42.671962,-71.592717,287545.13,5272352.88,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,3.336362,-15.571901,ENT_SA,1,6,0,42.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258297,-42.672252,-71.592140,287593.43,5272322.12,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,2.8874474,-15.571389,ENT_SA,1,6,0,87.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258298,-42.672542,-71.591563,287641.68,5272291.41,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.25400186,-15.570877,ENT_SA,1,6,0,93.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258299,-42.672831,-71.590987,287689.93,5272260.71,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-1.0278822,-15.570365,ENT_SA,1,6,0,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258300,-42.673120,-71.590410,287738.13,5272230.06,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.7094241,-15.569854,ENT_SA,1,6,0,64.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258301,-42.673409,-71.589834,287786.33,5272199.42,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-5.3531075,-15.569343,ENT_SA,1,6,0,93.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258302,-42.673529,-71.589403,287822.08,5272187.26,21.31128,11.057043,-9999.0,101.77701,0,0,1,255,255,1,1,0,0.38670203,-15.56901,ENT_SA,1,6,0,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258303,-42.673807,-71.588836,287869.51,5272157.76,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,2,0,0.80731595,-15.568508,ENT_SA,1,6,0,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258304,-42.674080,-71.588273,287916.53,5272128.84,63.33945,11.049357,6.1924596,180.33138,0,1,1,255,255,1,2,0,0.93243337,-15.568015,ENT_SA,1,6,0,99.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258305,-42.674386,-71.587683,287965.94,5272096.38,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.12437675,-15.567508,ENT_SA,1,6,0,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258306,-42.674673,-71.587108,288014.00,5272065.92,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-0.73654556,-15.5669985,DBT_SA,4,6,0,76.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258307,-42.674960,-71.586534,288062.02,5272035.51,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-5.094965,-15.56649,DBT_SA,4,6,0,76.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258308,-42.675246,-71.585961,288110.01,5272005.14,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,2.3839085,-15.565982,DBT_SA,4,6,0,71.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258309,-42.675533,-71.585387,288157.99,5271974.79,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,31.04936,-15.5654745,DBT_SA,4,6,0,64.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258310,-42.675818,-71.584814,288205.94,5271944.49,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-1.2754971,-15.564967,DBT_SA,4,6,0,51.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258311,-42.676104,-71.584240,288253.89,5271914.17,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,2.1086655,-15.564459,DBT_SA,4,6,0,9.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258312,-42.676390,-71.583667,288301.82,5271883.88,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-0.63873255,-15.563952,DBT_SA,4,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258313,-42.676676,-71.583094,288349.73,5271853.62,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.091354266,-15.563445,DBT_SA,4,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258314,-42.676961,-71.582522,288397.64,5271823.36,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-0.8490508,-15.562939,DBT_SA,4,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258315,-42.677246,-71.581949,288445.52,5271793.14,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-1.1462768,-15.562432,DBT_SA,4,6,0,7.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258316,-42.677531,-71.581376,288493.41,5271762.90,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-2.849356,-15.561925,DBT_SA,4,6,0,72.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258317,-42.680397,-71.578603,288730.34,5271451.62,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.19700605,-15.558409,DBT_SA,4,6,0,94.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258318,-42.680682,-71.578031,288778.21,5271421.42,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.97264963,-15.557902,DBT_SA,4,6,0,94.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258319,-42.680967,-71.577458,288826.09,5271391.19,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,4.8539047,-15.557396,DBT_SA,4,6,0,37.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258320,-42.678660,-71.579096,288684.08,5271643.26,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,3.8554995,-15.559913,DBT_SA,4,6,0,85.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258321,-42.678945,-71.578524,288731.97,5271613.02,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.0837213,-15.559406,DBT_SA,4,6,0,67.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258322,-42.679230,-71.577951,288779.85,5271582.79,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,1.8789243,-15.5589,DBT_SA,4,6,0,89.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258323,-42.679515,-71.577378,288827.72,5271552.57,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,2.1266747,-15.5583935,DBT_SA,4,6,0,64.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258324,-42.679801,-71.576806,288875.62,5271522.31,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.21591988,-15.557887,DBT_SA,4,6,0,64.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258325,-42.680086,-71.576233,288923.51,5271492.06,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,1.8781778,-15.55738,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258326,-42.680372,-71.575660,288971.43,5271461.78,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-1.4279208,-15.556873,DBT_SA,4,6,1,43.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258327,-42.680657,-71.575087,289019.37,5271431.46,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.6438149,-15.556365,DBT_SA,4,6,1,60.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258328,-42.680943,-71.574514,289067.29,5271401.16,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.12487732,-15.555859,DBT_SA,4,6,1,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258329,-42.681229,-71.573940,289115.25,5271370.82,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-0.5338614,-15.55535,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258330,-42.681601,-71.573294,289169.44,5271331.21,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,2,0,0.7432695,-15.554723,DBT_SA,4,6,1,76.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258331,-42.681909,-71.572702,289219.01,5271298.47,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-5.11693,-15.554211,DBT_SA,4,6,1,64.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258332,-42.682740,-71.571663,289306.92,5271208.73,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,2.4034739,-15.553066,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258333,-42.683027,-71.571089,289354.92,5271178.34,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,2.7391088,-15.552558,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258334,-42.683313,-71.570515,289402.93,5271147.93,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,1.9574692,-15.55205,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258335,-42.683600,-71.569941,289450.94,5271117.53,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.16612084,-15.551541,DBT_SA,4,6,1,54.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258336,-42.683887,-71.569366,289498.98,5271087.09,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,49.065487,-15.551032,DBT_SA,4,6,1,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258337,-42.684174,-71.568792,289547.02,5271056.65,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-3.2046928,-15.550524,DBT_SA,4,6,1,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258338,-42.684476,-71.568205,289596.14,5271024.63,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.6996992,-15.549997,DBT_SA,4,6,1,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258339,-42.684748,-71.567642,289643.14,5270995.75,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,4.877217,-15.549505,DBT_SA,4,6,1,55.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258340,-42.685035,-71.567068,289691.20,5270965.31,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-3.1299245,-15.548996,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258341,-42.685322,-71.566493,289739.28,5270934.85,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.5474713,-15.548487,DBT_SA,4,6,1,35.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258342,-42.685632,-71.565898,289789.04,5270901.90,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-3.3756886,-15.547951,DBT_SA,4,6,1,86.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258343,-42.685897,-71.565342,289835.45,5270873.94,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-1.1108488,-15.547469,DBT_SA,4,6,1,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258344,-42.686184,-71.564767,289883.56,5270843.47,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-8.999126,-15.546959,DBT_SA,4,6,1,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258345,-42.686471,-71.564192,289931.66,5270813.02,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.23626237,-15.54645,DBT_SA,4,6,1,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258346,-42.686196,-71.564096,289938.60,5270843.76,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,3.3681495,-15.546596,DBT_SA,4,6,1,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258347,-42.686483,-71.563520,289986.72,5270813.30,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,-0.67650914,-15.546086,DBT_SA,4,6,1,89.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258348,-42.686770,-71.562945,290034.83,5270782.87,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.31461462,-15.545577,DBT_SA,4,6,1,75.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258349,-42.687057,-71.562369,290082.97,5270752.42,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,3.45012,-15.545068,DBT_SA,4,6,1,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258350,-42.687344,-71.561793,290131.10,5270722.00,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,2.0380478,-15.544559,DBT_SA,4,6,1,98.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258351,-42.687631,-71.561217,290179.25,5270691.57,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,18.669563,-15.544049,DBT_SA,4,6,1,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258352,-42.687918,-71.560642,290227.40,5270661.15,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.0042651827,-15.54354,DBT_SA,4,6,1,98.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258353,-42.688205,-71.560066,290275.54,5270630.75,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,1.6518208,-15.543031,DBT_SA,4,6,1,90.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258354,-42.688491,-71.559490,290323.70,5270600.35,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,4.1523533,-15.542521,DBT_SA,4,6,1,64.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258355,-42.688778,-71.558914,290371.86,5270569.96,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,4.7326684,-15.542012,DBT_SA,4,6,1,82.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258356,-42.689064,-71.558337,290420.02,5270539.56,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-1.0692061,-15.541503,DBT_SA,4,6,1,98.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258357,-42.689351,-71.557761,290468.19,5270509.19,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-0.64636266,-15.540994,DBT_SA,4,6,1,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258358,-42.689637,-71.557185,290516.36,5270478.81,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-4.8949814,-15.540484,DBT_SA,4,6,1,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258359,-42.689924,-71.556609,290564.54,5270448.43,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,2.2491639,-15.539975,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258360,-42.690210,-71.556032,290612.72,5270418.07,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,2.7225924,-15.539466,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258361,-42.690496,-71.555456,290660.91,5270387.69,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,4.288214,-15.538957,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258362,-42.690783,-71.554879,290709.11,5270357.32,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,2.7482247,-15.538447,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258363,-42.691069,-71.554303,290757.29,5270326.96,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,1.9220365,-15.537938,DBT_SA,4,6,1,60.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258364,-42.691355,-71.553726,290805.50,5270296.58,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,1.496002,-15.537428,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258365,-42.691642,-71.553149,290853.70,5270266.22,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,3.6505404,-15.536919,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258366,-42.691928,-71.552573,290901.91,5270235.83,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,1.839777,-15.536409,DBT_SA,4,6,1,49.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258367,-42.692215,-71.551996,290950.14,5270205.44,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,-1.1588393,-15.5359,DBT_SA,4,6,1,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258368,-42.692501,-71.551419,290998.35,5270175.07,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.23232028,-15.53539,GSW_SA,6,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258369,-42.692788,-71.550842,291046.58,5270144.68,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,1.7007027,-15.534881,GSW_SA,6,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0011,337220300400258371,-42.695267,-71.548060,291282.76,5269876.21,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,5.0412273,-15.531636,GSW_SA,6,6,0,0.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258278,-42.679002,-71.597703,287160.65,5271558.56,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,2,0,0.9031419,-15.568161,ENT_SA,1,6,0,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258279,-42.679319,-71.597097,287211.33,5271524.89,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.7527233,-15.567653,ENT_SA,1,6,0,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258280,-42.679606,-71.596522,287259.42,5271494.44,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.87205076,-15.567143,ENT_SA,1,6,0,98.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258281,-42.679894,-71.595947,287307.55,5271463.94,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.80190563,-15.566633,ENT_SA,1,6,0,96.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258282,-42.680181,-71.595372,287355.63,5271433.50,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.75272274,-15.566124,ENT_SA,1,6,0,95.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258283,-42.680468,-71.594797,287403.73,5271403.06,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.772386,-15.565615,ENT_SA,1,6,0,80.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258284,-42.680755,-71.594222,287451.84,5271372.61,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.7824983,-15.565105,ENT_SA,1,6,0,97.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258285,-42.681066,-71.593622,287502.02,5271339.62,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.7780903,-15.564567,ENT_SA,1,6,0,93.0,0
GEDI04_A_2024330055809_O33722_04_T03083_02_004_01_V002.h5,BEAM0101,337220500400258286,-42.681330,-71.593071,287548.07,5271311.73,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,0,1,0,0.787766,-15.564087,ENT_SA,1,6,0,98.0,0
