shot_number,este_utm19s,norte_utm19s,altura_dosel_rh95_m,rh98_m,cover,pai,fhd_normal,pendiente_grados
332030300400193455,332958.4,5269088.4,2.39,2.88,0.059561443,0.12282118,1.2440224,5.23
332030300400193460,333196.9,5268934.9,3.85,4.52,0.16380937,0.3578261,1.5360725,6.86
332030500400193388,331174.8,5269183.6,1.94,2.39,0.0248217,0.05027062,1.4141548,3.16
332030500400193389,331222.4,5269153.0,1.98,2.43,0.01925281,0.038881544,1.0154983,5.15
332030500400193390,331270.0,5269122.4,2.13,2.61,0.023119103,0.0467817,0.87350476,8.06
332030500400193391,331317.3,5269092.0,2.5,3.06,0.024026806,0.048640985,0.9771366,8.05
332030500400193392,331365.0,5269061.3,2.61,3.18,0.011724527,0.02358776,0.9508612,10.66
332030500400193393,331412.3,5269030.9,2.13,2.65,0.03964041,0.08089685,1.4279795,6.82
332030500400193394,331460.3,5269000.0,4.82,6.13,0.123934545,0.26464948,2.0509744,14.36
332030500400193395,331508.7,5268969.0,4.0,4.86,0.13530613,0.2907844,1.7450163,12.23
332030500400193396,331556.8,5268938.1,2.05,2.54,0.048370536,0.099161886,1.4538691,6.31
332030500400193397,331604.7,5268907.4,2.24,2.8,0.023779448,0.04813414,1.5644782,6.10
332030500400193398,331652.5,5268876.7,2.17,2.73,0.021203417,0.042863395,0.9179159,6.57
332030500400193399,331700.6,5268845.7,3.59,4.26,0.03391055,0.06899905,1.4493668,8.38
332030500400193400,331748.4,5268815.0,7.63,8.38,0.5850442,1.760357,2.0002935,6.25
332030500400193401,331796.5,5268784.1,2.2,2.73,0.022256665,0.04501674,1.5270821,3.22
332030500400193402,331844.3,5268753.4,2.05,2.54,0.035417728,0.07212178,1.3930956,1.65
332030500400193403,331892.2,5268722.7,2.28,2.8,0.05166883,0.106106214,1.2277259,3.14
332030500400193404,331940.0,5268691.9,2.17,2.65,0.02053551,0.04149908,1.3257455,4.27
332030500400193405,331987.8,5268661.2,1.98,2.43,0.00704131,0.01413249,1.479007,3.80
332030500400193406,332035.4,5268630.6,2.65,3.33,0.08900868,0.18645388,1.473409,2.88
332030500400193407,332083.4,5268599.9,2.05,2.58,0.049924288,0.102430195,1.283582,2.89
332030500400193408,332131.1,5268569.2,2.02,2.5,0.025964148,0.052615117,1.2817931,1.49
332030500400193409,332178.9,5268538.5,2.02,2.54,0.032654773,0.06640093,1.4066138,1.81
332030500400193410,332226.7,5268507.8,2.17,2.69,0.036307838,0.0739683,1.4646589,2.64
332030500400193411,332274.7,5268477.0,3.33,4.0,0.116496325,0.2477376,1.4970998,6.04
332030500400193412,332322.6,5268446.2,2.2,2.69,0.060242355,0.12427094,1.3496726,5.44
332030500400193413,332370.6,5268415.4,2.28,2.8,0.049856838,0.1022882,1.4937601,4.28
332030500400193414,332418.4,5268384.7,2.2,2.73,0.0546279,0.112356946,1.258792,2.56
332030500400193415,332466.1,5268354.0,2.2,2.73,0.0389467,0.079452604,1.4899507,2.39
332030500400193416,332514.2,5268323.1,2.5,3.06,0.009276841,0.018640375,0.6365142,6.01
332030500400193417,332562.0,5268292.5,2.43,3.14,0.07707107,0.1604135,1.4448948,4.94
332030500400193418,332609.9,5268261.7,2.32,2.84,0.026564838,0.05384894,1.3767941,5.69
332030500400193419,332657.8,5268230.9,5.8,6.99,0.2266042,0.5140095,2.0571995,14.74
332030500400193421,332754.8,5268168.7,2.54,3.14,0.01269961,0.025562061,0.66950095,12.76
332030500400193422,332802.3,5268138.2,3.92,4.79,0.009992208,0.020085046,0.755172,13.85
332030500400193423,332849.5,5268107.8,4.52,5.42,0.1557541,0.338657,1.750465,16.09
332030500400193424,332897.2,5268077.2,2.99,3.74,0.107491344,0.2274532,1.5635719,7.09
332030500400193425,332945.1,5268046.4,2.09,2.58,0.018572576,0.03749482,1.0781589,6.62
332030500400193426,332992.7,5268015.9,2.8,3.4,0.075855896,0.15778169,1.4354179,6.35
332030500400193427,333040.5,5267985.2,2.58,3.21,0.07126728,0.14787486,1.5511736,7.67
332030500400193428,333088.5,5267954.4,2.65,3.21,0.08232561,0.1718338,1.3672134,8.18
332030500400193429,333136.2,5267923.7,2.73,3.33,0.0047691637,0.00956117,1.5829716,6.92
332030500400193430,333184.0,5267893.0,2.84,3.59,0.08000396,0.16677985,1.6025808,11.53
332030500400193431,333232.0,5267862.2,6.58,7.55,0.30234262,0.72021884,1.9866556,15.85
332030500400193432,333280.3,5267831.2,3.85,4.75,0.08723538,0.18256412,1.8642645,16.92
332030500400193433,333328.5,5267800.3,2.05,2.54,0.018692626,0.037739486,0.9327278,11.97
332030500400193434,333376.2,5267769.7,2.65,3.21,0.08307956,0.17347784,1.4255646,6.11
332030500400193435,333423.8,5267739.1,3.03,3.66,0.02233926,0.0451857,1.2967259,7.72
332030500400193436,333471.4,5267708.5,2.76,3.48,0.077416874,0.16116306,1.5887222,7.84
332030500400193437,333519.1,5267677.9,2.46,3.06,0.06355275,0.13132912,1.6225238,6.46
332030500400193438,333566.8,5267647.2,2.65,3.25,0.051605955,0.105973616,1.5891815,6.35
332030500400193439,333614.4,5267616.6,2.35,2.91,0.03863918,0.078812726,1.475412,6.89
332030500400193440,333662.0,5267586.0,2.13,2.65,0.045394726,0.09291716,1.3335779,5.51
332030500400193441,333709.7,5267555.4,2.05,2.58,0.025097042,0.05083542,1.4524466,5.51
332030500400193442,333757.4,5267524.7,3.7,4.64,0.12801342,0.2739845,1.7596143,7.43
332030500400193443,333805.4,5267493.9,2.09,2.58,0.049170617,0.10084418,1.2062808,9.41
332030500400193444,333853.2,5267463.2,2.09,2.58,0.036375333,0.07410838,1.4894056,5.79
332030500400193445,333900.9,5267432.5,2.54,3.14,0.0493748,0.10127373,1.6479845,6.51
332030500400193446,333948.6,5267401.8,2.84,3.51,0.050576854,0.10380446,1.7281141,9.29
332030500400193447,333996.4,5267371.1,3.44,4.3,0.058391556,0.12033565,1.8194201,11.26
332030500400193448,334044.2,5267340.3,4.15,5.12,0.106123924,0.22439092,1.8254951,15.03
332030500400193449,334092.0,5267309.6,3.7,4.67,0.059040044,0.12171362,1.9354849,17.08
332030600401033899,330026.2,5269175.2,2.05,2.54,0.0057914443,0.011616596,1.4922538,3.82
332030600401033900,330073.9,5269144.5,2.8,3.51,0.048238818,0.09888496,1.7217934,5.26
332030600401033901,330121.6,5269113.8,2.32,2.95,0.03775001,0.07696361,1.6849735,3.95
332030600401033902,330169.5,5269083.0,2.09,2.58,0.030939898,0.062858365,1.440205,3.51
332030600401033903,330216.8,5269052.5,2.46,3.1,0.028500302,0.057829555,1.6768304,7.95
332030600401033904,330264.2,5269022.0,2.32,2.88,0.04806776,0.09852552,1.4812874,8.14
332030600401033905,330311.7,5268991.4,2.24,2.76,0.036847323,0.07508822,1.3668274,7.51
332030600401033906,330359.2,5268960.8,2.02,2.5,0.027532775,0.055838663,1.4687452,6.65
332030600401033907,330406.7,5268930.2,1.94,2.39,0.025593761,0.051854692,1.4021944,6.08
332030600401033908,330454.3,5268899.6,2.32,2.88,0.076965064,0.16018352,1.4419286,5.86
332030600401033909,330501.8,5268869.0,2.09,2.61,0.04041368,0.08250788,1.47408,7.43
332030600401033910,330549.4,5268838.4,2.24,2.76,0.04443085,0.09089856,1.2605305,4.77
332030600401033911,330597.0,5268807.7,2.05,2.54,0.02264438,0.045809977,1.1427475,3.44
332030600401033912,330644.6,5268777.1,2.09,2.58,0.025481924,0.05162515,1.333414,3.53
332030600401033913,330692.2,5268746.5,2.2,2.73,0.018331602,0.037003793,0.9752111,4.41
332030600401033914,330739.7,5268715.9,2.35,2.88,0.016310254,0.032889754,1.1899078,3.94
332030600401033915,330787.3,5268685.3,2.73,3.33,0.10953158,0.23203044,1.3315015,3.84
332030600401033916,330834.8,5268654.7,2.99,3.89,0.07051646,0.1462583,1.8217131,5.50
332030600401033917,330882.3,5268624.1,2.91,3.63,0.089223176,0.18692455,1.6142796,8.15
332030600401033918,330929.7,5268593.6,2.24,2.88,0.0569485,0.11727257,1.4547852,6.65
332030600401033919,330977.7,5268562.7,2.58,3.18,0.048181083,0.09876364,1.5681072,7.74
332030600401033920,331025.7,5268531.9,2.46,3.1,0.07581627,0.1576957,1.3482187,5.73
332030600401033921,331073.7,5268501.1,2.88,3.63,0.0989683,0.20844184,1.5809364,9.71
332030600401033922,331121.9,5268470.2,2.17,2.69,0.021253083,0.042964865,1.498465,7.55
332030600401033923,331169.6,5268439.5,2.28,2.8,0.05916561,0.12198041,1.3193253,4.52
332030600401033924,331217.7,5268408.6,2.46,3.03,0.04556806,0.09328028,1.3197343,5.53
332030600401033925,331265.5,5268377.9,2.35,2.88,0.04608647,0.09436695,1.4228214,3.11
332030600401033926,331313.3,5268347.1,2.69,3.4,0.08562828,0.17904513,1.59546,4.60
332030600401033927,331361.3,5268316.3,2.17,2.69,0.048982278,0.10044794,1.2905724,4.93
332030600401033928,331409.2,5268285.5,2.17,2.69,0.032861356,0.06682806,1.5120347,3.42
332030600401033930,331505.0,5268224.0,2.61,3.33,0.08800035,0.18424082,1.5788622,3.92
332030600401033931,331552.9,5268193.3,2.02,2.5,0.043056887,0.08802479,1.3761481,2.18
332030600401033932,331600.6,5268162.6,2.35,2.88,0.060569808,0.12496784,1.3591748,3.67
332030600401033933,331648.6,5268131.8,2.2,2.69,0.028161027,0.057131197,1.1374986,4.32
332030600401033934,331696.4,5268101.1,2.24,2.8,0.069245756,0.14352572,1.4293896,3.11
332030600401033935,331744.2,5268070.3,2.2,2.69,0.045843996,0.093858615,1.4393265,3.58
332030600401033936,331792.1,5268039.6,2.17,2.69,0.02723127,0.05521866,1.3583329,5.14
332030600401033937,331840.0,5268008.8,2.39,2.99,0.08549861,0.1787615,1.2851722,5.08
332030600401033938,331888.1,5267978.0,3.4,4.11,0.12934951,0.2770511,1.6285844,7.30
332030600401033939,331936.1,5267947.1,1.98,2.46,0.018769238,0.037895624,1.2860988,5.85
332030600401033940,331984.0,5267916.4,2.2,2.73,0.049189657,0.10088413,1.4010056,2.32
332030600401033941,332031.8,5267885.7,2.24,2.76,0.039502837,0.08061028,1.1761825,4.19
332030600401033942,332079.8,5267854.8,3.21,4.0,0.10668508,0.22564653,1.6139576,9.83
332030600401033943,332128.1,5267823.9,5.5,6.51,0.23811466,0.5440063,1.9104028,14.06
332030600401033944,332176.0,5267793.1,4.93,6.21,0.11377987,0.24159627,2.1065154,8.67
332030600401033945,332224.1,5267762.2,2.69,3.25,0.025936713,0.052558757,1.3081971,4.87
332030600401033946,332271.7,5267731.7,3.4,4.37,0.1346081,0.2891694,1.6645069,5.97
332030600401033947,332319.9,5267700.7,2.73,3.33,0.023904782,0.048390914,1.1008091,9.17
332030600401033948,332367.9,5267669.9,2.69,3.29,0.04143566,0.084639154,1.6449859,4.49
332030600401033949,332415.5,5267639.3,2.2,2.76,0.031977955,0.06500199,1.5137273,4.04
332030600401033950,332463.3,5267608.6,2.32,2.88,0.03635325,0.07406249,1.5578839,9.28
332030600401033953,332608.6,5267515.5,2.73,3.33,0.012773107,0.025710948,0.89248586,15.26
332030600401033954,332656.1,5267484.9,4.11,5.12,0.021986822,0.044464808,1.6943626,17.47
332030600401033958,332845.3,5267363.2,2.84,3.59,0.019387946,0.03915713,1.5581939,18.65
332030600401033959,332892.9,5267332.6,2.76,3.48,0.07219912,0.14988253,1.6031755,14.84
332030600401033960,332940.6,5267302.0,2.28,2.8,0.01931683,0.03901209,0.9682785,11.37
332030600401033961,332988.2,5267271.4,2.2,2.76,0.03762238,0.076698355,1.544437,9.60
332030600401033962,333227.0,5267118.1,2.39,2.95,0.026362896,0.053434037,1.1833752,9.03
332030600401033963,333274.5,5267087.5,2.91,3.55,0.04285351,0.087599754,1.5608596,12.19
332030600401033964,333322.1,5267056.9,2.95,3.66,0.08769359,0.18356813,1.6583548,13.91
332030600401033965,333369.9,5267026.2,2.65,3.29,0.049381655,0.10128806,1.4870856,12.39
332030600401033966,333417.7,5266995.5,2.39,2.95,0.0461279,0.09445382,1.4712051,10.15
332030600401033967,333465.6,5266964.8,2.65,3.29,0.06614371,0.13687062,1.5459237,9.11
332030600401033968,333513.4,5266934.1,2.91,3.55,0.044889763,0.09185935,1.5264113,10.38
332030600401033969,333561.1,5266903.4,3.63,4.64,0.11177253,0.23707065,1.8397901,11.75
332030600401033970,333608.5,5266872.9,2.5,3.1,0.064160526,0.1326275,1.5224518,10.60
332030600401033971,333656.6,5266842.1,3.06,3.74,0.051541895,0.1058384,1.6242696,10.94
332030600401033972,333704.4,5266811.3,3.63,4.45,0.13519672,0.2905304,1.6710899,11.03
332030600401033973,333752.1,5266780.7,2.84,3.55,0.07073912,0.14673749,1.6546267,12.88
332030600401033974,333799.9,5266750.0,3.21,3.92,0.09487574,0.1993772,1.6381414,14.44
332030600401033975,333847.6,5266719.3,2.99,3.85,0.04886564,0.10020265,1.8811306,15.33
332030600401033976,333895.2,5266688.7,2.65,3.29,0.060380317,0.12456445,1.5512812,16.15
332030600401033977,333942.9,5266658.0,2.84,3.51,0.06276947,0.12965664,1.7131534,15.75
332030600401033978,333990.5,5266627.4,2.65,3.29,0.06222079,0.12848604,1.5894845,14.28
332030600401033979,334038.1,5266596.7,2.54,3.18,0.0465978,0.09543937,1.7120867,11.65
332030600401033980,334085.8,5266566.1,2.61,3.25,0.10072759,0.21235119,1.4166833,9.24
332030800400198137,328393.4,5269190.8,3.89,4.75,0.16896977,0.37022895,1.604922,4.03
332030800400198138,328441.2,5269160.1,2.46,3.1,0.0058401353,0.011714559,1.1839459,4.05
332030800400198139,328489.0,5269129.3,4.33,5.49,0.12373606,0.26420125,1.7653584,5.95
332030800400198140,328536.9,5269098.5,2.84,3.51,0.048556186,0.099552795,1.3522815,5.92
332030800400198141,328584.7,5269067.8,3.1,4.0,0.047521986,0.097379856,1.8253431,6.92
332030800400198142,328632.7,5269037.0,2.65,3.32,0.036027376,0.07338666,1.5177284,5.85
332030800400198143,328680.6,5269006.2,2.95,3.66,0.009194137,0.018473446,1.073111,6.33
332030800400198144,328728.4,5268975.5,2.39,3.06,0.043696392,0.08936249,1.6010606,7.93
332030800400198145,328776.3,5268944.8,2.73,3.36,0.06577161,0.13607527,1.5455115,9.87
332030800400198146,328824.1,5268914.0,5.27,6.24,0.1932908,0.42965308,1.9109114,13.96
332030800400198147,328872.3,5268883.1,4.6,5.72,0.054243244,0.111544155,2.0425878,15.21
332030800400198148,328920.6,5268852.2,4.33,5.16,0.051948685,0.10669733,1.7200972,13.01
332030800400198149,328968.3,5268821.5,2.5,3.06,0.01394242,0.028081331,0.87170756,7.49
332030800400198150,329015.6,5268791.0,2.76,3.44,0.02090031,0.04224425,1.1697142,10.69
332030800400198151,329063.0,5268760.5,2.02,2.58,0.02550986,0.051682696,1.5505325,7.31
332030800400198152,329110.7,5268729.9,2.54,3.18,0.05250396,0.107869156,1.4263566,4.30
332030800400198153,329158.6,5268699.1,2.88,3.62,0.014920527,0.030066233,1.3661722,6.03
332030800400198154,329206.5,5268668.4,1.98,2.46,0.005677797,0.011387999,1.1282454,4.62
332030800400198155,329254.1,5268637.8,2.16,2.69,0.0105823865,0.021277713,1.2492807,4.97
332030800400198156,329301.7,5268607.2,1.9,2.39,0.00931099,0.018709337,1.494846,7.04
332030800400198157,329349.1,5268576.6,2.39,3.14,0.024951221,0.050536454,1.568075,8.12
332030800400198158,329396.5,5268546.2,2.88,3.66,0.0954092,0.20055965,1.4930749,7.09
332030800400198159,329444.0,5268515.6,2.28,2.84,0.03772269,0.07690729,1.4339668,7.35
332030800400198160,329491.5,5268485.0,1.9,2.39,0.021393826,0.04325264,1.1977801,7.38
332030800400198161,329539.2,5268454.4,3.06,3.77,0.06052128,0.124865755,1.4752247,5.12
332030800400198162,329587.1,5268423.7,2.88,3.55,0.006304496,0.012648962,0.9074359,6.94
332030800400198163,329634.6,5268393.1,2.8,3.47,0.073505715,0.15270312,1.4614611,6.09
332030800400198164,329682.3,5268362.5,1.98,2.46,0.012040901,0.024228165,0.9614956,2.72
332030800400198165,329729.9,5268331.8,1.94,2.43,0.0023652092,0.004736029,1.4350035,4.11
332030800400198166,329777.6,5268301.2,2.02,2.46,0.0030755792,0.00616065,1.0605444,2.89
332030800400198167,329825.2,5268270.6,2.39,2.95,0.0063449075,0.0127303,0.6365142,3.35
332030800400198168,329872.9,5268240.0,2.39,2.99,0.01121733,0.022561615,0.75506365,4.11
332030800400198169,329920.4,5268209.4,4.15,4.82,0.22819887,0.5181587,1.5243355,6.83
332030800400198170,329968.0,5268178.8,2.02,2.54,0.016157843,0.03257998,1.3893106,7.75
332030800400198171,330015.4,5268148.3,4.41,5.49,0.19618833,0.43685204,1.7660583,9.28
332030800400198172,330063.1,5268117.7,2.05,2.58,0.007685639,0.015430734,0.7049276,9.65
332030800400198173,330110.2,5268087.3,5.72,8.3,0.24956302,0.57432574,2.0635448,9.16
332030800400198174,330157.9,5268056.7,2.05,2.58,0.009232316,0.018550517,1.4952916,6.75
332030800400198175,330206.3,5268025.7,2.88,3.59,0.0102197975,0.020544903,0.6365142,11.90
332030800400198176,330254.5,5267994.8,2.8,3.59,0.0065465206,0.013136147,0.9556627,10.12
332030800400198177,330302.5,5267964.0,3.25,4.04,0.094043836,0.19754274,1.5752654,7.98
332030800400198178,330350.5,5267933.2,4.78,5.64,0.12232189,0.26097548,1.8159453,9.41
332030800400198179,330398.9,5267902.2,2.09,2.58,0.006732049,0.013509686,0.6365142,8.70
332030800400198180,330446.7,5267871.5,2.09,2.58,0.0030574081,0.006124196,0.6365142,5.72
332030800400198181,330494.3,5267840.9,2.95,3.77,0.043528285,0.089010924,1.7726312,5.92
332030800400198182,330542.5,5267810.0,2.84,3.62,0.0135480445,0.027281573,0.7746531,5.91
332030800400198183,330590.5,5267779.2,2.35,2.95,0.013299078,0.026776854,1.0611199,4.37
332030800400198184,330638.4,5267748.5,2.54,3.18,0.026974134,0.05469028,1.593908,4.41
332030800400198185,330686.3,5267717.7,2.05,2.54,0.008425316,0.01692212,0.7227092,3.55
332030800400198186,330734.0,5267687.1,2.24,2.84,0.04103748,0.083809055,1.3419163,3.59
332030800400198187,330781.9,5267656.3,1.94,2.43,0.010449893,0.021009907,1.5571363,3.22
332030800400198188,330829.7,5267625.6,2.61,3.21,0.014058218,0.028316224,1.4714254,3.90
332030800400198189,330877.7,5267594.8,2.65,3.51,0.08219271,0.1715462,1.5231503,4.68
332030800400198190,330925.6,5267564.1,2.61,3.21,0.033457648,0.068061955,1.2593275,5.90
332030800400198191,330973.6,5267533.3,5.01,5.91,0.16210763,0.35377744,1.8058429,8.18
332030800400198192,331021.6,5267502.4,2.43,3.03,0.03359445,0.06834506,1.3214163,4.88
332030800400198193,331069.4,5267471.7,1.87,2.31,0.0025516269,0.0051097847,0.8858228,2.93
332030800400198194,331117.0,5267441.1,2.43,3.03,0.0039317952,0.007879112,1.5911258,6.58
332030800400198195,331164.5,5267410.5,2.69,3.36,0.060916554,0.12570749,1.4739162,7.45
332030800400198196,331212.3,5267379.8,2.2,2.73,0.0064507616,0.012943374,0.682312,4.94
332030800400198197,331260.0,5267349.2,1.87,2.31,0.009663669,0.019421462,1.0269928,2.92
332030800400198198,331307.8,5267318.4,3.21,3.96,0.0071985316,0.014449204,1.2917964,4.47
332030800400198199,331355.6,5267287.7,2.09,2.58,0.005461491,0.010952961,0.6365142,6.55
332030800400198200,331403.0,5267257.2,2.54,3.32,0.0923898,0.19389407,1.5011955,5.54
332030800400198201,331451.1,5267226.3,2.84,3.59,0.0060906033,0.012218506,0.6365142,7.28
332030800400198202,331499.1,5267195.4,2.2,2.69,0.006263758,0.012566971,0.6365142,5.24
332030800400198203,331546.8,5267164.7,2.13,2.61,0.00066183135,0.0013241015,0.6931472,5.22
332030800400198204,331594.3,5267134.1,2.31,2.88,0.042703193,0.08728627,1.2249392,7.29
332030800400198205,331642.0,5267103.4,2.46,3.03,0.0114024505,0.022936096,1.1497693,6.31
332030800400198206,331689.7,5267072.7,3.1,3.85,0.078160755,0.16277832,1.5610633,5.78
332030800400198207,331737.6,5267041.8,2.65,3.32,0.018301224,0.036942,1.5629106,6.90
332030800400198208,331785.3,5267011.1,2.91,3.59,0.023831418,0.048240777,1.5091969,9.36
332030800400198209,331832.8,5266980.5,3.32,4.07,0.06561182,0.13573319,1.7506777,10.38
332030800400198210,331880.2,5266949.9,2.5,3.14,0.004176193,0.008369899,0.8921087,8.83
332030800400198211,331927.6,5266919.3,2.09,2.61,0.009140682,0.018365547,1.5332898,6.21
332030800400198212,331975.1,5266888.7,3.03,3.77,0.13015856,0.278917,1.460526,8.96
332030800400198213,332022.8,5266857.9,2.95,3.59,0.10568632,0.2234154,1.4026226,7.23
332030800400198214,332070.6,5266827.2,2.2,2.69,0.003981818,0.007979555,1.0457942,5.45
332030800400198215,332118.3,5266796.4,2.46,3.03,0.006278538,0.012596717,0.79186416,5.34
332030800400198216,332166.0,5266765.7,1.94,2.43,0.008330956,0.016731802,1.5475383,2.89
332030800400198217,332213.6,5266735.0,2.05,2.58,0.013350785,0.026881669,1.4085562,4.83
332030800400198218,332261.2,5266704.3,2.2,2.76,0.002008674,0.004021394,0.9790652,5.89
332030800400198219,332308.6,5266673.7,2.13,2.69,0.041036382,0.08380676,1.2819031,4.29
332030800400198220,332356.3,5266643.0,3.77,4.6,0.15896071,0.34627804,1.5929921,7.07
332030800400198221,332404.1,5266612.2,2.61,3.29,0.036672886,0.07472645,1.6625146,7.10
332030800400198222,332451.8,5266581.5,2.58,3.18,0.06367668,0.13159503,1.3362381,6.33
332030800400198223,332499.4,5266550.8,2.24,2.84,0.023303954,0.04716035,1.4677027,5.13
332030800400198224,332547.1,5266520.0,3.06,3.77,0.027733006,0.056250766,1.5427225,7.82
332030800400198225,332594.7,5266489.4,2.65,3.36,0.033738382,0.06864297,1.5673115,10.41
332030800400198226,332642.0,5266458.9,2.69,3.44,0.007884487,0.015831554,0.9930292,10.96
332030800400198227,332689.4,5266428.3,2.46,3.14,0.047384012,0.09709015,1.4497994,5.88
332030800400198228,332737.1,5266397.6,16.12,17.39,0.95797896,6.394725,2.6446555,14.26
332030800400198229,332786.0,5266366.3,3.47,4.15,0.03743798,0.076315604,1.6518884,11.56
332030800400198230,332833.6,5266335.6,2.46,3.1,0.050426073,0.10348757,1.444523,5.29
332030800400198231,332881.3,5266305.0,2.24,2.76,0.050522186,0.103690036,1.3326949,4.86
332030800400198232,332929.0,5266274.3,2.13,2.61,0.009586894,0.019266417,1.4728752,4.44
332030800400198233,332976.8,5266243.6,2.16,2.69,0.022292357,0.045089886,1.2978164,4.63
332030800400198234,333024.4,5266213.0,2.54,3.14,0.018946653,0.038257394,1.460246,6.16
332030800400198235,333072.0,5266182.4,2.16,2.73,0.049994886,0.10257955,1.2735146,5.80
332030800400198236,333119.6,5266151.8,2.5,3.1,0.065863706,0.13627246,1.3122479,5.62
332030800400198237,333167.3,5266121.2,2.16,2.65,0.02155686,0.04358587,1.1640023,6.39
332030800400198238,333214.8,5266090.6,2.43,3.03,0.025269436,0.0511893,1.6786146,6.21
332030800400198239,333262.5,5266060.0,2.69,3.36,0.059701093,0.123120315,1.3927747,5.83
332030800400198240,333310.2,5266029.4,1.94,2.43,0.0073802173,0.014815248,0.6365142,4.24
332030800400198241,333357.9,5265998.7,1.94,2.43,0.008169261,0.016405718,1.4311726,2.73
332030800400198242,333405.8,5265968.1,3.25,4.07,0.037748497,0.076960936,1.6090218,5.61
332030800400198243,333454.0,5265937.2,2.16,2.73,0.010692812,0.021500943,0.6365142,4.54
332030800400198244,333501.9,5265906.6,2.02,2.46,0.008438603,0.01694892,0.74484354,1.25
332030800400198245,333549.7,5265875.9,2.09,2.61,0.0031691678,0.0063484143,1.5350883,1.20
332030800400198246,333597.5,5265845.3,1.94,2.39,0.01082021,0.021758514,1.383481,3.68
332030800400198247,333645.1,5265814.8,2.39,2.99,0.010105826,0.020314617,0.6365142,7.32
332030800400198248,333692.5,5265784.4,2.16,2.84,0.027380787,0.055526335,1.5591211,7.78
332030800400198249,333740.2,5265753.9,1.94,2.43,0.026071787,0.052836344,1.1450022,4.57
332030800400198250,333787.8,5265723.4,1.94,2.39,0.036407106,0.0741747,1.1201252,4.05
332030800400198251,333835.4,5265692.9,2.54,3.4,0.069063,0.14313464,1.4945805,3.97
332030800400198252,333883.2,5265662.4,2.91,3.59,0.08804838,0.18434888,1.5155088,10.23
332030800400198253,333931.1,5265631.8,3.55,4.26,0.033175357,0.06747788,1.6027395,11.64
332030800400198254,333979.1,5265601.1,3.03,3.77,0.043556206,0.08906931,1.7083209,9.91
332030800400198255,334026.7,5265570.7,2.31,2.95,0.0331514,0.06742832,1.5104995,9.12
332030800400198256,334074.3,5265540.3,2.2,2.73,0.03296299,0.0670386,1.2350843,6.94
332031100400192903,327269.0,5269177.1,2.69,3.36,0.007183273,0.014418464,1.4520983,7.79
332031100400192904,327317.0,5269146.2,2.95,3.7,0.004410305,0.008840145,0.8705796,9.94
332031100400192905,327364.8,5269115.4,2.13,2.69,0.007258972,0.014570965,1.6858784,10.65
332031100400192906,327412.5,5269084.7,4.11,5.01,0.007836099,0.015734008,1.44955,12.35
332031100400192907,327460.3,5269054.0,4.19,5.08,0.028467914,0.057763103,1.8337226,13.14
332031100400192908,327508.1,5269023.2,3.47,4.3,0.025462512,0.051585488,1.5008439,13.48
332031100400192909,327555.9,5268992.4,2.84,3.55,0.017839415,0.03600135,1.7597072,12.08
332031100400192910,327603.7,5268961.7,2.5,3.14,0.013257454,0.02669248,0.8973193,9.37
332031100400192911,327651.3,5268931.0,2.54,3.18,0.00085634255,0.0017134199,0.6365142,8.71
332031100400192912,327698.9,5268900.3,3.66,4.6,0.0869332,0.18190399,1.7190281,8.37
332031100400192913,327746.9,5268869.5,2.5,3.1,0.007884923,0.015832433,0.8656455,7.04
332031100400192914,327794.6,5268838.8,1.9,2.35,0.0012338036,0.0024691327,0.76255816,3.12
332031100400192915,327842.1,5268808.2,2.84,3.51,0.07020037,0.14557967,1.3735077,5.69
332031100400192916,327889.5,5268777.6,2.73,3.51,0.10266065,0.21665879,1.4468027,5.89
332031100400192917,327937.1,5268747.0,2.09,2.61,0.016751377,0.033786923,1.226436,4.07
332031100400192918,327984.7,5268716.3,2.17,2.69,0.05553248,0.11427245,1.195739,4.51
332031100400192919,328032.2,5268685.7,2.02,2.5,0.0076784873,0.015416318,1.4030968,7.66
332031100400192920,328079.7,5268655.1,2.17,2.76,0.047936484,0.09825037,1.2920097,11.60
332031100400192921,328127.3,5268624.5,2.17,2.69,0.02708089,0.0549097,1.3044798,11.45
332031100400192922,328174.9,5268593.8,3.1,3.81,0.05713612,0.117671475,1.5591614,9.97
332031100400192923,328222.6,5268563.1,2.5,3.06,0.05397948,0.11098627,1.3597567,9.02
332031100400192924,328270.3,5268532.4,2.88,3.59,0.05715927,0.11772059,1.4752223,6.40
332031100400192925,328318.2,5268501.7,2.73,3.32,0.0037573897,0.0075289523,0.6365142,7.70
332031100400192926,328365.9,5268470.9,2.54,3.14,0.013758116,0.027707534,1.0426917,8.84
332031100400192927,328413.4,5268440.4,2.54,3.14,0.004303123,0.0086248405,1.4942497,5.93
332031100400192928,328461.2,5268409.6,2.2,2.73,0.004972261,0.009969361,1.3508003,4.65
332031100400192929,328508.9,5268379.0,2.17,2.73,0.033200268,0.06752937,1.4008644,5.00
332031100400192930,328557.0,5268348.1,5.31,6.32,0.10817231,0.22898307,1.9756824,8.80
332031100400192931,328604.9,5268317.3,4.86,5.87,0.12979148,0.2780722,1.8688836,10.00
332031100400192932,328652.6,5268286.7,3.14,3.81,0.029020669,0.058901377,1.1810832,14.72
332031100400192933,328699.8,5268256.2,4.93,6.09,0.099834934,0.21036972,1.9565427,16.43
