archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258228,-42.678981,-71.566912,289683.5,5271638.0,1107.7056,1,0,0.9770998,-0.52,2.13,4.6,7.33,8.49
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258229,-42.679271,-71.566333,289731.9,5271607.3,1117.7921,1,0,0.95750093,-0.82,0.59,3.29,8.38,9.54
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258230,-42.679557,-71.565767,289779.3,5271576.9,1104.585,1,0,0.98646176,12.94,17.4,20.39,23.83,25.07
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258231,-42.679846,-71.565193,289827.3,5271546.3,1104.7648,1,0,0.94231635,-1.04,0.18,1.68,9.35,10.96
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258232,-42.680135,-71.564614,289875.7,5271515.6,1113.6377,1,0,0.9783302,4.15,8.68,12.94,16.2,17.13
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258233,-42.680425,-71.564032,289924.3,5271484.8,1127.5039,1,0,0.9453635,-1.53,0.07,1.72,4.3,5.35
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258234,-42.680716,-71.563445,289973.4,5271454.0,1150.8528,1,0,0.94142705,-2.69,-0.29,2.05,5.87,7.03
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258235,-42.681008,-71.562857,290022.6,5271423.0,1176.468,1,0,0.94753426,-1.79,0.26,2.61,6.58,8.12
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258236,-42.681299,-71.562269,290071.8,5271392.1,1201.3125,1,0,0.9705271,-1.72,0.74,3.59,7.37,8.75
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258237,-42.681591,-71.561680,290121.0,5271361.2,1226.6348,1,0,0.97284955,-1.27,0.18,1.68,4.34,5.5
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258238,-42.681882,-71.561092,290170.2,5271330.3,1252.5211,1,0,0.93305635,-2.58,0.11,2.95,6.88,8.15
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258239,-42.682174,-71.560499,290219.7,5271299.3,1284.8188,1,0,0.9773484,-1.49,1.04,3.96,7.85,9.24
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258240,-42.682466,-71.559910,290269.0,5271268.4,1312.5288,1,0,0.98054004,7.7,11.56,18.33,24.09,25.74
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258241,-42.682759,-71.559318,290318.5,5271237.4,1343.9353,1,0,0.9793391,1.83,7.74,13.54,18.11,19.72
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258242,-42.683048,-71.558739,290366.9,5271206.7,1353.8506,1,0,0.98346686,13.88,19.57,21.92,25.63,28.1
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258243,-42.683340,-71.558150,290416.1,5271175.7,1379.9138,1,0,0.9523683,-1.04,1.79,6.06,9.39,10.29
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258244,-42.683628,-71.557578,290463.9,5271145.1,1376.2299,1,0,0.98324955,7.29,10.62,12.42,14.81,15.9
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258245,-42.683915,-71.557012,290511.3,5271114.7,1363.7119,1,0,0.94712174,-0.33,2.35,7.7,12.53,13.84
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258246,-42.684202,-71.556447,290558.6,5271084.2,1348.4045,1,0,0.9373368,-1.01,3.51,8.49,13.2,14.81
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258247,-42.684488,-71.555886,290605.4,5271053.9,1325.6115,1,0,0.95620865,-0.48,1.94,11.45,17.21,18.41
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258248,-42.684776,-71.555315,290653.2,5271023.3,1321.7739,1,0,0.98964214,-0.78,0.78,5.46,11.22,13.73
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258249,-42.685062,-71.554756,290699.9,5270992.9,1295.5752,1,0,0.987605,0.78,5.53,12.08,20.5,22.75
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258250,-42.685353,-71.554172,290748.8,5270962.1,1315.1531,1,0,0.9796921,4.26,8.41,10.77,14.1,15.71
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258251,-42.685644,-71.553586,290797.8,5270931.2,1336.6614,1,0,0.9663096,0.03,4.19,8.75,12.46,13.88
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258252,-42.685933,-71.553007,290846.2,5270900.5,1346.1864,1,0,0.9406334,-0.26,2.8,13.65,19.34,21.03
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258253,-42.686222,-71.552434,290894.1,5270869.9,1346.1969,1,0,0.9529636,7.97,16.46,20.69,24.09,25.07
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258254,-42.686509,-71.551866,290941.6,5270839.4,1336.741,1,0,0.9526658,5.76,10.44,19.08,23.38,24.51
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258255,-42.686795,-71.551307,290988.4,5270809.0,1312.9001,1,0,0.98037165,11.63,18.22,22.56,27.76,29.74
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258256,-42.687081,-71.550748,291035.1,5270778.7,1287.9983,1,0,0.97820354,16.27,22.33,26.68,32.63,33.86
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258257,-42.687367,-71.550186,291082.1,5270748.3,1268.0422,1,0,0.9550367,5.5,11.18,14.93,19.42,20.95
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258258,-42.687653,-71.549625,291129.0,5270717.9,1246.5679,1,0,0.98086345,8.3,15.34,19.94,23.83,25.07
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258259,-42.687944,-71.549039,291178.0,5270687.0,1269.1133,1,0,0.9782404,1.9,9.65,15.22,19.12,20.46
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258260,-42.688233,-71.548463,291226.2,5270656.4,1274.8116,1,0,0.97862625,9.16,13.84,18.26,23.49,25.29
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258261,-42.688523,-71.547880,291274.9,5270625.5,1291.8102,1,0,0.97949535,-2.2,1.57,5.42,12.64,15.22
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258262,-42.688815,-71.547293,291324.0,5270594.6,1316.0667,1,0,0.9573014,-2.35,1.16,7.25,12.27,13.62
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258263,-42.689105,-71.546711,291372.7,5270563.8,1332.5167,1,0,0.9830926,-2.54,1.87,6.77,11.07,12.9
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258264,-42.689395,-71.546132,291421.0,5270533.1,1342.6294,1,0,0.9875153,2.09,6.96,11.03,16.95,18.97
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258265,-42.689685,-71.545549,291469.8,5270502.3,1360.2804,1,0,0.9571468,1.23,5.23,8.49,14.29,16.31
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258266,-42.689979,-71.544949,291519.9,5270471.1,1406.4781,1,0,0.9557941,-3.81,-0.67,2.32,6.58,8.04
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258267,-42.690269,-71.544369,291568.4,5270440.3,1419.9247,1,0,0.9578841,-1.75,0.82,3.66,8.86,12.04
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258268,-42.690559,-71.543791,291616.8,5270409.6,1428.6018,1,0,0.969147,-4.22,-1.01,1.94,6.39,8.19
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258269,-42.690847,-71.543219,291664.5,5270379.0,1425.42,1,0,0.95810664,-2.84,-0.29,2.17,5.46,6.51
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258270,-42.691135,-71.542649,291712.2,5270348.4,1420.1154,1,0,0.95899624,-4.15,-1.01,1.68,5.65,6.92
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258271,-42.691424,-71.542075,291760.2,5270317.8,1421.6512,1,0,0.95865715,-2.61,0.14,2.88,6.66,8.15
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258272,-42.691715,-71.541489,291809.2,5270286.9,1444.2893,1,0,0.9512584,-4.0,-0.97,1.68,5.23,6.51
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258273,-42.692001,-71.540926,291856.2,5270256.5,1425.387,1,0,0.9539243,4.52,8.86,12.94,18.67,19.98
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258274,-42.692291,-71.540347,291904.6,5270225.7,1435.0889,1,0,0.95984,-1.04,0.97,3.55,8.23,9.99
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258275,-42.692584,-71.539754,291954.2,5270194.7,1470.1008,1,0,0.948889,-2.28,0.37,3.4,7.82,9.31
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258276,-42.692877,-71.539158,292004.0,5270163.6,1509.2952,1,0,0.9537886,-2.43,0.71,3.77,8.23,10.32
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258277,-42.693170,-71.538564,292053.6,5270132.5,1544.54,1,0,0.9534708,-1.38,0.74,3.51,7.74,9.2
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258278,-42.693462,-71.537976,292102.8,5270101.6,1569.6769,1,0,0.92512894,-1.49,0.0,1.53,4.19,5.16
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258279,-42.693752,-71.537395,292151.3,5270070.8,1582.5201,1,0,0.95066243,-1.9,-0.18,1.45,3.77,4.67
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258280,-42.694040,-71.536826,292199.0,5270040.2,1575.6735,1,0,0.95232666,-1.87,-0.03,1.83,4.45,5.46
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258281,-42.694328,-71.536254,292246.8,5270009.6,1572.2483,1,0,0.9469544,-1.98,-0.22,1.45,3.77,4.75
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258282,-42.694616,-71.535683,292294.5,5269979.0,1567.2283,1,0,0.95096856,-2.28,0.0,2.43,7.29,9.46
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258283,-42.694906,-71.535105,292342.8,5269948.2,1574.1759,1,0,0.9515495,-1.53,0.74,3.33,7.89,9.46
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0101,334320500400258284,-42.695196,-71.534527,292391.1,5269917.5,1582.1125,1,0,0.95149803,-2.05,0.52,3.25,7.18,8.83
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967030,-42.670326,-71.597510,287146.8,5272522.5,1279.2671,1,0,0.982389,4.22,11.71,15.41,19.68,22.3
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967031,-42.670612,-71.596947,287194.0,5272492.1,1262.1962,1,0,0.9860057,0.52,7.07,11.41,15.79,17.13
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967032,-42.670900,-71.596374,287241.8,5272461.6,1260.0057,1,0,0.9537748,-1.01,2.99,8.49,12.83,13.95
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967033,-42.671188,-71.595802,287289.7,5272431.1,1257.8497,1,0,0.95405215,-0.63,3.77,8.0,12.83,14.07
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967034,-42.671474,-71.595240,287336.8,5272400.8,1237.9054,1,0,0.9832085,10.21,16.46,19.83,23.5,24.73
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967035,-42.671759,-71.594680,287383.6,5272370.5,1214.2977,1,0,0.98253137,14.81,18.41,21.4,25.37,26.49
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967036,-42.672045,-71.594120,287430.5,5272340.2,1189.9729,1,0,0.98329633,2.69,18.03,22.15,26.83,28.66
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967037,-42.672329,-71.593566,287476.9,5272310.0,1156.3077,1,0,0.98212105,15.6,20.5,26.86,32.03,34.68
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967038,-42.672609,-71.593036,287521.2,5272280.3,1079.26,1,0,0.97256756,-1.16,2.32,7.37,15.26,16.46
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967039,-42.672892,-71.592490,287566.9,5272250.2,1031.3181,1,0,0.9784739,2.32,11.52,16.68,23.31,24.58
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967040,-42.673177,-71.591934,287613.5,5272220.0,1000.8233,1,0,0.9768499,-1.68,1.27,6.77,14.51,16.27
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967041,-42.673461,-71.591378,287660.0,5272189.8,969.6074,1,0,0.97388846,-2.05,0.44,3.66,8.41,9.31
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967042,-42.673747,-71.590818,287706.9,5272159.5,945.3321,1,0,0.979843,-0.26,2.54,5.53,8.53,9.76
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967043,-42.674032,-71.590256,287753.9,5272129.2,924.82947,1,0,0.9764034,-0.07,3.06,5.76,8.75,10.06
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967044,-42.674317,-71.589701,287800.3,5272099.0,891.25165,1,0,0.9799088,4.97,7.7,10.51,14.85,16.16
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967045,-42.674601,-71.589147,287846.7,5272068.8,857.34344,1,0,0.9850892,-3.18,-0.03,2.84,6.81,7.89
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967046,-42.674887,-71.588585,287893.8,5272038.5,837.0443,1,0,0.975609,-0.03,2.17,4.11,6.21,6.99
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967048,-42.675462,-71.587437,287989.7,5271977.5,836.8495,1,0,0.94011396,-1.19,-0.18,0.74,1.98,2.43
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967049,-42.675750,-71.586864,288037.7,5271947.0,836.91437,1,0,0.92015404,-1.19,-0.18,0.74,2.02,2.46
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967050,-42.676037,-71.586290,288085.7,5271916.5,837.08655,1,0,0.9367038,-1.12,-0.11,0.89,2.28,2.8
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967051,-42.676325,-71.585716,288133.8,5271886.0,838.4198,1,0,0.94728124,-1.3,-0.18,0.89,2.39,2.95
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967052,-42.676613,-71.585142,288181.7,5271855.5,838.4492,1,0,0.9433105,-1.23,-0.07,1.04,2.76,3.48
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967053,-42.676900,-71.584568,288229.8,5271824.9,839.34155,1,0,0.94856846,-1.23,-0.18,0.82,2.13,2.61
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967054,-42.677188,-71.583993,288277.9,5271794.4,841.67377,1,0,0.9611608,-1.23,-0.18,0.78,2.05,2.58
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967055,-42.677476,-71.583418,288325.9,5271763.9,843.72876,1,0,0.9558425,-1.27,-0.18,0.82,2.24,2.84
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967056,-42.677764,-71.582842,288374.1,5271733.4,848.62866,1,0,0.9335815,-1.98,-0.14,1.64,4.0,4.86
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967057,-42.678052,-71.582265,288422.4,5271702.8,854.3373,1,0,0.9734081,-0.82,1.3,3.7,6.47,7.63
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967058,-42.678341,-71.581685,288470.9,5271672.2,865.4181,1,0,0.9769493,-2.58,-0.33,1.64,3.96,4.67
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967059,-42.678630,-71.581104,288519.5,5271641.6,878.1687,1,0,0.9774719,-1.12,0.41,2.24,5.01,5.98
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967060,-42.678918,-71.580528,288567.7,5271611.0,882.94147,1,0,0.98033947,-1.3,0.14,1.64,3.51,4.19
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967061,-42.679206,-71.579953,288615.7,5271580.5,884.5245,1,0,0.9790085,-0.82,0.82,3.14,6.58,7.55
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967062,-42.679494,-71.579378,288663.8,5271550.0,888.40314,1,0,0.944087,-1.23,0.03,1.38,3.4,4.19
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967063,-42.679782,-71.578799,288712.2,5271519.4,897.09735,1,0,0.94959897,-1.75,0.03,1.9,4.97,6.24
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967064,-42.680072,-71.578211,288761.4,5271488.6,923.7592,1,0,0.97807163,-0.14,2.99,6.39,11.26,13.43
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967065,-42.680364,-71.577612,288811.5,5271457.7,968.2895,1,0,0.9750405,4.41,8.19,11.15,15.19,16.72
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967066,-42.680657,-71.577010,288861.8,5271426.7,1017.0192,1,0,0.97456294,0.93,4.26,7.44,12.46,14.1
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967067,-42.680949,-71.576410,288912.0,5271395.7,1064.148,1,0,0.9468997,-1.64,0.97,3.81,7.85,9.54
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967068,-42.681239,-71.575824,288960.9,5271365.0,1085.7625,1,0,0.9660585,-1.6,1.9,5.01,9.24,10.1
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967069,-42.681526,-71.575257,289008.3,5271334.6,1073.8645,1,0,0.97269297,4.75,7.03,9.39,13.62,14.93
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967070,-42.681816,-71.574668,289057.6,5271303.8,1101.714,1,0,0.9767447,-1.3,1.98,5.2,11.33,13.65
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967071,-42.682107,-71.574078,289106.9,5271273.0,1130.0017,1,0,0.95674187,-2.58,-0.37,1.72,5.23,6.47
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967072,-42.682975,-71.572327,289253.3,5271180.9,1183.8153,1,0,0.97995454,-2.39,0.18,2.8,6.88,8.49
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967073,-42.683264,-71.571749,289301.7,5271150.3,1192.3647,1,0,0.9634393,-1.6,0.11,1.75,4.11,5.05
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967074,-42.683550,-71.571189,289348.5,5271120.0,1168.6233,1,0,0.93509775,-1.98,0.18,2.46,5.5,6.47
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967075,-42.683834,-71.570636,289394.8,5271089.8,1133.0251,1,0,0.98181134,11.0,14.14,16.53,19.27,20.05
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967076,-42.684119,-71.570076,289441.6,5271059.5,1108.6061,1,0,0.95874083,13.35,17.66,20.84,26.15,27.91
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967077,-42.684408,-71.569499,289489.9,5271028.9,1114.5864,1,0,0.958046,7.97,14.7,17.84,20.84,21.81
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967078,-42.684696,-71.568927,289537.7,5270998.4,1111.4159,1,0,0.97791743,13.84,19.53,22.0,24.8,26.3
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967079,-42.684985,-71.568349,289586.1,5270967.7,1119.4734,1,0,0.9616768,18.33,21.55,24.06,26.49,27.24
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967080,-42.685274,-71.567767,289634.7,5270937.0,1134.2524,1,0,0.9382876,-2.32,0.48,3.66,8.98,11.07
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967081,-42.685566,-71.567173,289684.4,5270906.1,1168.6489,1,0,0.9777146,-0.82,1.87,4.52,8.26,9.76
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967082,-42.685857,-71.566583,289733.6,5270875.2,1196.1252,1,0,0.979567,10.32,15.82,21.03,25.1,26.11
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967083,-42.686149,-71.565990,289783.2,5270844.3,1230.0493,1,0,0.98160946,4.78,9.39,13.39,20.13,21.66
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967084,-42.686440,-71.565400,289832.5,5270813.5,1258.1599,1,0,0.9781274,-0.86,1.79,6.36,13.39,14.96
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967085,-42.686731,-71.564809,289881.9,5270782.6,1287.9283,1,0,0.9833369,9.2,18.97,26.0,29.67,30.72
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967086,-42.687024,-71.564212,289931.9,5270751.6,1328.6006,1,0,0.97609603,6.47,12.72,17.55,25.07,27.24
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967087,-42.687316,-71.563616,289981.7,5270720.6,1367.5724,1,0,0.98374856,2.8,10.7,16.27,21.36,22.86
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967088,-42.687608,-71.563024,290031.2,5270689.7,1399.3713,1,0,0.95987034,-2.43,-0.56,1.19,3.51,4.41
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967089,-42.687898,-71.562444,290079.7,5270658.9,1410.2651,1,0,0.9622297,-1.45,0.0,1.45,3.89,5.08
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967090,-42.688186,-71.561869,290127.7,5270628.3,1411.9656,1,0,0.955274,-0.74,1.3,3.92,6.51,7.29
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967091,-42.688474,-71.561299,290175.4,5270597.8,1405.067,1,0,0.9533345,0.22,8.3,12.98,15.9,16.87
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967092,-42.688763,-71.560721,290223.7,5270567.1,1411.7952,1,0,0.98291117,2.32,7.07,10.02,12.34,13.09
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967093,-42.689055,-71.560131,290273.0,5270536.2,1439.9805,1,0,0.96026653,-2.05,-0.14,1.75,4.64,6.06
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967094,-42.689345,-71.559549,290321.7,5270505.4,1453.7461,1,0,0.9549279,-1.9,-0.44,0.82,2.35,2.91
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967095,-42.689632,-71.558981,290369.2,5270474.9,1443.9703,1,0,0.95237404,0.18,5.94,10.62,13.28,14.03
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967096,-42.689922,-71.558404,290417.4,5270444.2,1449.8838,1,0,0.9804487,-0.63,1.64,4.52,7.37,8.3
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967097,-42.690211,-71.557823,290466.0,5270413.5,1462.0367,1,0,0.97827715,-1.53,1.12,3.62,6.88,8.04
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967098,-42.690501,-71.557243,290514.5,5270382.7,1473.1584,1,0,0.9773055,7.82,11.6,14.33,18.56,20.05
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967099,-42.690794,-71.556647,290564.3,5270351.7,1512.603,1,0,0.95241153,-1.64,1.01,3.92,8.12,9.61
GEDI02_A_2024311132120_O33432_04_T08775_02_004_02_V003.h5,BEAM0110,334320600400967101,-42.691375,-71.555475,290662.3,5270290.0,1556.2405,1,0,0.9794026,-2.17,0.14,2.54,5.8,7.07
