archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,motivo,detalle
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263636,-42.683853,-71.555281,290652.9,5271125.9,1150.7004,0,0,3.0183125,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263637,-42.684140,-71.554704,290701.1,5271095.5,1151.0137,0,0,0.42916003,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263638,-42.684426,-71.554128,290749.3,5271065.1,1150.7601,0,0,2.2076936,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263639,-42.684712,-71.553551,290797.5,5271034.7,1151.4713,0,0,-0.03218228,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263640,-42.684999,-71.552975,290845.7,5271004.4,1151.7053,0,0,2.5604427,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263641,-42.685285,-71.552398,290893.9,5270974.0,1151.2367,0,0,-1.0646292,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263642,-42.685571,-71.551822,290942.1,5270943.6,1151.465,0,0,1.8628016,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263643,-42.685858,-71.551245,290990.3,5270913.3,1151.2439,0,0,5.8968954,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263644,-42.686144,-71.550668,291038.5,5270882.9,1151.7402,0,0,1.8211884,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263645,-42.689425,-71.547659,291296.1,5270525.9,9399.458,0,0,-0.03703855,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263646,-42.688713,-71.547893,291274.5,5270604.4,6647.142,0,0,-0.95944613,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263647,-42.689000,-71.547316,291322.7,5270574.0,6647.04,0,0,-0.40528554,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263648,-42.689287,-71.546739,291371.0,5270543.6,6646.9824,0,0,5.7444077,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263649,-42.689573,-71.546162,291419.2,5270513.2,6647.267,0,0,0.18906374,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263650,-42.689860,-71.545584,291467.5,5270482.7,6647.676,0,0,16.055172,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263651,-42.690147,-71.545007,291515.7,5270452.3,6647.2573,0,0,2.7348695,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263652,-42.690434,-71.544430,291564.0,5270421.8,6647.5303,0,0,3.125676,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263653,-42.690721,-71.543852,291612.2,5270391.4,6647.438,0,0,4.8177843,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263654,-42.689532,-71.544474,291557.3,5270521.9,2581.1982,0,0,0.58115524,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263655,-42.689820,-71.543897,291605.6,5270491.4,2581.4294,0,0,0.45423114,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263656,-42.690365,-71.543109,291671.9,5270432.8,3293.3296,0,0,4.0669036,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263657,-42.690653,-71.542532,291720.2,5270402.2,3294.0078,0,0,3.142865,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263658,-42.690940,-71.541954,291768.5,5270371.8,3293.3044,0,0,-0.14408086,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263659,-42.691231,-71.541374,291817.0,5270340.9,3302.8328,0,0,-1.0078679,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263660,-42.692686,-71.539848,291946.8,5270183.2,6516.711,0,0,0.6718293,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263661,-42.692973,-71.539271,291995.1,5270152.7,6516.125,0,0,-4.4092326,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263662,-42.693260,-71.538693,292043.4,5270122.2,6516.41,0,0,0.30962986,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263663,-42.693548,-71.538116,292091.6,5270091.7,6515.959,0,0,2.3539605,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263664,-42.693835,-71.537538,292139.9,5270061.1,6516.423,0,0,3.6809785,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263665,-42.694123,-71.536961,292188.2,5270030.6,6516.846,0,0,3.879206,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263666,-42.694410,-71.536384,292236.4,5270000.1,6516.225,0,0,2.4340966,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263667,-42.694698,-71.535806,292284.7,5269969.6,6516.601,0,0,-24.33526,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263668,-42.694985,-71.535229,292332.9,5269939.1,6516.5317,0,0,0.056145646,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0010,337220200400263669,-42.695273,-71.534651,292381.2,5269908.6,6516.899,0,0,-0.5253795,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258288,-42.669642,-71.597307,287161.1,5272599.0,1395.2526,0,0,1.9794223,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258289,-42.669932,-71.596729,287209.5,5272568.2,1395.4714,0,0,2.6758857,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258290,-42.670223,-71.596151,287257.8,5272537.4,1395.2556,0,0,0.5658222,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258291,-42.670513,-71.595573,287306.2,5272506.6,1395.58,0,0,1.6196991,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258292,-42.670803,-71.594995,287354.5,5272475.8,1395.9832,0,0,2.0914686,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258293,-42.671094,-71.594418,287402.8,5272445.1,1395.5336,0,0,-0.2237167,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258294,-42.671384,-71.593840,287451.2,5272414.3,1395.8766,0,0,10.160536,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258295,-42.671674,-71.593263,287499.5,5272383.5,1395.4077,0,0,-4.4318876,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258296,-42.671964,-71.592685,287547.8,5272352.7,1395.9629,0,0,3.336362,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258297,-42.672254,-71.592108,287596.1,5272322.0,1396.3438,0,0,2.8874474,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258298,-42.672544,-71.591531,287644.3,5272291.3,1396.0222,0,0,-0.25400186,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258299,-42.672833,-71.590955,287692.6,5272260.6,1396.363,0,0,-1.0278822,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258300,-42.673123,-71.590378,287740.8,5272229.9,1396.0892,0,0,0.7094241,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258301,-42.673411,-71.589802,287789.0,5272199.3,1396.3606,0,0,-5.3531075,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258302,-42.673531,-71.589371,287824.7,5272187.1,908.62683,0,0,0.38670203,-0.67,0.59,2.2,4.15,4.52,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258303,-42.673811,-71.588802,287872.2,5272157.5,885.23566,0,0,0.80731595,-0.26,0.89,2.24,3.36,3.55,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258304,-42.674083,-71.588240,287919.2,5272128.6,841.8542,0,0,0.93243337,2.65,5.53,7.7,10.06,10.81,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258305,-42.674388,-71.587651,287968.6,5272096.2,891.8928,0,0,0.12437675,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258306,-42.674675,-71.587076,288016.6,5272065.8,892.3782,0,0,-0.73654556,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258307,-42.674962,-71.586502,288064.7,5272035.4,892.53564,0,0,-5.094965,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258308,-42.675248,-71.585928,288112.7,5272005.0,892.4815,0,0,2.3839085,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258309,-42.675535,-71.585355,288160.6,5271974.6,892.55524,0,0,31.04936,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258310,-42.675821,-71.584782,288208.6,5271944.3,892.20294,0,0,-1.2754971,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258311,-42.676106,-71.584208,288256.5,5271914.0,892.6037,0,0,2.1086655,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258312,-42.676392,-71.583635,288304.5,5271883.7,893.05646,0,0,-0.63873255,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258313,-42.676678,-71.583062,288352.4,5271853.5,893.02704,0,0,0.091354266,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258314,-42.676963,-71.582489,288400.3,5271823.2,893.2264,0,0,-0.8490508,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258315,-42.677248,-71.581917,288448.2,5271793.0,892.8868,0,0,-1.1462768,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258316,-42.677533,-71.581344,288496.1,5271762.8,893.2464,0,0,-2.849356,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258317,-42.680399,-71.578572,288732.9,5271451.5,8333.844,0,0,-0.19700605,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258318,-42.680684,-71.577999,288780.8,5271421.3,8333.2,0,0,-0.97264963,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258319,-42.680969,-71.577427,288828.7,5271391.0,8333.512,0,0,4.8539047,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258320,-42.678662,-71.579064,288686.7,5271643.1,860.99255,0,0,3.8554995,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258321,-42.678947,-71.578491,288734.6,5271612.9,861.3445,0,0,0.0837213,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258322,-42.679232,-71.577919,288782.5,5271582.6,861.50745,0,0,1.8789243,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258323,-42.679517,-71.577346,288830.4,5271552.4,861.2366,0,0,2.1266747,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258324,-42.679803,-71.576774,288878.3,5271522.2,861.5388,0,0,0.21591988,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258325,-42.680088,-71.576201,288926.1,5271491.9,861.25665,0,0,1.8781778,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258326,-42.680374,-71.575628,288974.1,5271461.6,861.5282,0,0,-1.4279208,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258327,-42.680660,-71.575055,289022.0,5271431.3,862.2512,0,0,0.6438149,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258328,-42.680945,-71.574481,289069.9,5271401.0,861.88513,0,0,0.12487732,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258329,-42.681231,-71.573908,289117.9,5271370.7,862.10986,0,0,-0.5338614,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258330,-42.681603,-71.573262,289172.1,5271331.1,1106.9075,0,0,0.7432695,0.82,1.94,2.99,4.07,4.26,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258331,-42.681911,-71.572670,289221.6,5271298.3,1169.75,0,0,-5.11693,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258332,-42.682742,-71.571631,289309.6,5271208.6,2739.442,0,0,2.4034739,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258333,-42.683029,-71.571057,289357.5,5271178.2,2739.3474,0,0,2.7391088,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258334,-42.683315,-71.570483,289405.6,5271147.8,2739.5486,0,0,1.9574692,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258335,-42.683602,-71.569909,289453.6,5271117.4,2739.1372,0,0,0.16612084,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258336,-42.683889,-71.569334,289501.6,5271086.9,2739.5361,0,0,49.065487,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258337,-42.684176,-71.568760,289549.6,5271056.5,2739.7166,0,0,-3.2046928,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258338,-42.684478,-71.568173,289598.8,5271024.5,2781.7224,0,0,0.6996992,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258339,-42.684750,-71.567610,289645.8,5270995.6,2740.0867,0,0,4.877217,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258340,-42.685037,-71.567036,289693.8,5270965.2,2739.794,0,0,-3.1299245,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258341,-42.685324,-71.566461,289741.9,5270934.7,2740.0232,0,0,-0.5474713,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258342,-42.685634,-71.565866,289791.7,5270901.7,2806.169,0,0,-3.3756886,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258343,-42.685899,-71.565310,289838.1,5270873.8,2740.0686,0,0,-1.1108488,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258344,-42.686186,-71.564735,289886.2,5270843.3,2740.4805,0,0,-8.999126,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258345,-42.686473,-71.564160,289934.3,5270812.9,2740.311,0,0,-0.23626237,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258346,-42.686198,-71.564064,289941.2,5270843.6,1121.9211,0,0,3.3681495,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258347,-42.686486,-71.563488,289989.4,5270813.2,1122.1842,0,0,-0.67650914,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258348,-42.686772,-71.562913,290037.5,5270782.7,1121.7365,0,0,0.31461462,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258349,-42.687059,-71.562337,290085.6,5270752.3,1122.1252,0,0,3.45012,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258350,-42.687346,-71.561761,290133.7,5270721.8,1122.0433,0,0,2.0380478,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258351,-42.687633,-71.561185,290181.9,5270691.4,1122.2982,0,0,18.669563,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2024330055809_O33722_04_T03083_02_004_02_V003.h5,BEAM0011,337220300400258352,-42.687920,-71.560609,290230.0,5270661.0,1122.5021,0,0,0.0042651827,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
