aoi,granule,acquisition_datetime,beam,longitude,latitude,delta_time,rgt,cycle,region,version,revision,orbit_number,sc_orient,segment_id_beg,segment_id_end,h_te_best_fit_m,h_te_uncertainty_m,h_canopy_m,h_canopy_uncertainty_m,h_max_canopy_m,canopy_openness_m,rh50_m,rh75_m,rh90_m,rh95_m,rh98_m,rh100_m,n_ca_photons,n_te_photons,segment_landcover,segment_snowcover,cloud_flag_atm,msw_flag,night_flag,terrain_flg,year,month,season,landcover_label,qa_valid_height,qa_operational,qa_uncertainty_available,qa_conservative,uncertainty_ratio,height_class,segment_key,este_utm19s,norte_utm19s,aoi_normalizado,nivel,dentro_aoi,fuera_del_borde_m,fecha,extremo_3iqr,fabdem_m,n_egm2008_m,n_geoide_ar16_m,delta_terreno_m,control_terreno
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54293060302734,-42.6911735534668,28319366.698607102,872.0,1.0,13.0,007,02,1073.0,1.0,1769717.0,1769720.0,1412.142822265625,,20.802978515625,,20.802978515625,4.364275932312012,,,,,,,36.0,4.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt1l_1769717,291689.3,5270343.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1394.07,21.740,21.969,-3.66,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54304504394531,-42.69028091430664,28319366.712696005,872.0,1.0,13.0,007,02,1073.0,1.0,1769722.0,1769726.0,1463.5933837890625,,27.14404296875,,27.6796875,6.715799331665039,,,,,,,96.0,4.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt1l_1769722,291676.9,5270442.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1449.58,21.738,21.967,-7.72,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54479217529297,-42.67686080932617,28319366.924147412,872.0,1.0,13.0,007,02,1073.0,1.0,1769797.0,1769801.0,1113.011962890625,,22.7833251953125,,22.921875,6.181380748748779,,,,,,,56.0,5.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1769797,291488.9,5271928.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1097.47,21.709,21.959,-6.17,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54491424560547,-42.675968170166016,28319366.938249398,872.0,1.0,13.0,007,02,1073.0,1.0,1769802.0,1769806.0,1102.8668212890625,,22.879150390625,,25.5819091796875,6.6544575691223145,,,,,,,60.0,2.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt1l_1769802,291475.9,5272027.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1091.91,21.707,21.960,-10.75,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54502868652344,-42.675071716308594,28319366.952354357,872.0,1.0,13.0,007,02,1073.0,1.0,1769808.0,1769811.0,1103.82666015625,,22.9801025390625,,26.0291748046875,6.338873863220215,,,,,,,55.0,4.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1769808,291463.5,5272126.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1088.99,21.705,21.960,-6.87,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54537963867188,-42.67238998413086,28319366.994622063,872.0,1.0,13.0,007,02,1073.0,1.0,1769822.0,1769826.0,1088.6737060546875,,23.582763671875,,24.0050048828125,6.509729385375977,,,,,,,69.0,2.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,20–30 m,872_gt1l_1769822,291425.8,5272423.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1073.80,21.699,21.961,-6.82,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54549407958984,-42.67149353027344,28319367.008656565,872.0,1.0,13.0,007,02,1073.0,1.0,1769827.0,1769831.0,1089.466064453125,77.75824737548828,10.3958740234375,44.17817687988281,11.5216064453125,3.1328625679016113,,,,,,,34.0,14.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,4.249587555628618,10–20 m,872_gt1l_1769827,291413.4,5272522.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1072.17,21.697,21.962,-4.40,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54561614990234,-42.67060089111328,28319367.022718955,872.0,1.0,13.0,007,02,1073.0,1.0,1769832.0,1769836.0,1087.4246826171875,,9.5958251953125,,9.764404296875,2.3465828895568848,,,,,,,51.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Herbáceas,1,1,0,0,,5–10 m,872_gt1l_1769832,291400.4,5272621.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1067.93,21.695,21.963,-2.20,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54573059082031,-42.66970443725586,28319367.03686562,872.0,1.0,13.0,007,02,1073.0,1.0,1769837.0,1769841.0,1079.499755859375,,17.4910888671875,,17.7095947265625,2.996006965637207,,,,,,,67.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Herbáceas,1,1,0,0,,10–20 m,872_gt1l_1769837,291388.0,5272720.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1062.97,21.693,21.963,-5.16,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54608154296875,-42.667022705078125,28319367.079190616,872.0,1.0,13.0,007,02,1073.0,1.0,1769852.0,1769856.0,1052.2972412109375,,19.45654296875,,21.1517333984375,4.890130043029785,,,,,,,95.0,2.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,10–20 m,872_gt1l_1769852,291350.3,5273017.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1030.06,21.687,21.965,0.55,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54642486572266,-42.664337158203125,28319367.12140686,872.0,1.0,13.0,007,02,1073.0,1.0,1769867.0,1769871.0,1107.3487548828125,,26.916259765625,,27.4964599609375,6.9582600593566895,,,,,,,70.0,3.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1769867,291313.2,5273315.0,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1092.92,21.681,21.952,-7.25,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54653930664062,-42.66344451904297,28319367.135484044,872.0,1.0,13.0,007,02,1073.0,1.0,1769872.0,1769876.0,1106.947021484375,,23.86669921875,,24.706787109375,6.831926345825195,,,,,,,68.0,5.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1769872,291300.8,5273413.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1087.51,21.678,21.948,-2.25,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.5466537475586,-42.66254806518555,28319367.149575923,872.0,1.0,13.0,007,02,1073.0,1.0,1769877.0,1769881.0,1102.4019775390625,39.389915466308594,16.274169921875,47.60184097290039,17.76904296875,4.194454669952393,,,,,,,56.0,28.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,2.924993483625617,10–20 m,872_gt1l_1769877,291288.4,5273513.2,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1082.54,21.676,21.943,-1.82,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54712677001953,-42.65896987915039,28319367.205933284,872.0,1.0,13.0,007,02,1073.0,1.0,1769897.0,1769901.0,1219.5059814453125,,17.5361328125,,18.4571533203125,4.557549953460693,,,,,,,53.0,1.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1769897,291237.7,5273909.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1203.60,21.667,21.926,-5.76,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54735565185547,-42.65718078613281,28319367.23411214,872.0,1.0,13.0,007,02,1073.0,1.0,1769907.0,1769911.0,1199.9237060546875,,18.3970947265625,,19.2342529296875,4.636922836303711,,,,,,,41.0,1.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1769907,291212.9,5274107.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1178.94,21.662,21.917,-0.68,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54747009277344,-42.656288146972656,28319367.248281408,872.0,1.0,13.0,007,02,1073.0,1.0,1769912.0,1769916.0,1198.94140625,,16.9520263671875,,19.2449951171875,4.65606164932251,,,,,,,40.0,5.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1769912,291200.6,5274206.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1175.85,21.660,21.912,1.43,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.5475845336914,-42.655391693115234,28319367.262398627,872.0,1.0,13.0,007,02,1073.0,1.0,1769917.0,1769921.0,1194.50244140625,,22.26953125,,22.8946533203125,6.4364914894104,,,,,,,48.0,4.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1769917,291188.2,5274305.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1177.28,21.657,21.907,-4.44,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54782104492188,-42.653602600097656,28319367.290620595,872.0,1.0,13.0,007,02,1073.0,1.0,1769927.0,1769931.0,1205.39990234375,,21.7169189453125,,23.2052001953125,5.205355644226074,,,,,,,53.0,4.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1769927,291162.8,5274503.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1182.81,21.653,21.898,0.93,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54793548583984,-42.6527099609375,28319367.30467512,872.0,1.0,13.0,007,02,1073.0,1.0,1769932.0,1769936.0,1186.1595458984375,,20.878662109375,,21.409423828125,5.095896244049072,,,,,,,36.0,4.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt1l_1769932,291150.4,5274602.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1166.55,21.651,21.893,-2.04,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54875183105469,-42.646446228027344,28319367.40330473,872.0,1.0,13.0,007,02,1073.0,1.0,1769967.0,1769971.0,1080.816650390625,,21.894775390625,,21.894775390625,5.461467742919922,,,,,,,37.0,2.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,20–30 m,872_gt1l_1769967,291062.5,5275296.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1071.44,21.634,21.867,-12.25,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54898834228516,-42.644657135009766,28319367.431452956,872.0,1.0,13.0,007,02,1073.0,1.0,1769977.0,1769981.0,1054.567626953125,70.2439956665039,17.85791015625,62.588069915771484,17.881591796875,4.6583051681518555,,,,,,,67.0,15.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,3.504781319210893,10–20 m,872_gt1l_1769977,291037.2,5275494.2,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1033.08,21.630,21.860,-0.15,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.5492172241211,-42.64286804199219,28319367.45972635,872.0,1.0,13.0,007,02,1073.0,1.0,1769987.0,1769991.0,1021.025390625,,21.86273193359375,,22.21173095703125,4.943125247955322,,,,,,,74.0,3.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt1l_1769987,291012.4,5275692.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1005.56,21.625,21.854,-6.16,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.54944610595703,-42.64107894897461,28319367.487903725,872.0,1.0,13.0,007,02,1073.0,1.0,1769997.0,1770001.0,968.2887573242188,42.15372085571289,16.3182373046875,52.965641021728516,16.3182373046875,2.8460967540740967,,,,,,,46.0,23.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,3.2457942627488237,10–20 m,872_gt1l_1769997,290987.6,5275890.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,946.88,21.621,21.847,-0.21,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55075073242188,-42.63106155395508,28319367.64572029,872.0,1.0,13.0,007,02,1073.0,1.0,1770053.0,1770057.0,991.7835083007812,,24.53338623046875,,24.7637939453125,6.368741512298584,,,,,,,85.0,1.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,20–30 m,872_gt1l_1770053,290847.1,5276999.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,974.87,21.596,21.823,-4.68,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55098724365234,-42.6292724609375,28319367.67397743,872.0,1.0,13.0,007,02,1073.0,1.0,1770063.0,1770067.0,1013.4690551757812,,27.41424560546875,,28.13775634765625,5.852789878845215,,,,,,,80.0,5.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt1l_1770063,290821.7,5277197.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1003.31,21.591,21.823,-11.43,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55121612548828,-42.62748336791992,28319367.70218532,872.0,1.0,13.0,007,02,1073.0,1.0,1770074.0,1770077.0,1054.8421630859375,,18.45654296875,,19.96337890625,4.641241550445557,,,,,,,60.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,0,0,,10–20 m,872_gt1l_1770074,290797.0,5277395.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1039.45,21.587,21.822,-6.20,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55168914794922,-42.623905181884766,28319367.758482885,872.0,1.0,13.0,007,02,1073.0,1.0,1770093.0,1770097.0,1087.3157958984375,,19.700927734375,,21.5701904296875,5.122766971588135,,,,,,,70.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,0,0,,10–20 m,872_gt1l_1770093,290746.2,5277792.0,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1071.30,21.578,21.821,-5.56,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55179595947266,-42.623008728027344,28319367.772596758,872.0,1.0,13.0,007,02,1073.0,1.0,1770098.0,1770102.0,1073.2000732421875,,23.0035400390625,,24.413818359375,5.487968921661377,,,,,,,70.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,0,0,,20–30 m,872_gt1l_1770098,290734.4,5277891.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1058.40,21.575,21.821,-6.77,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55226135253906,-42.61943054199219,28319367.828952406,872.0,1.0,13.0,007,02,1073.0,1.0,1770118.0,1770122.0,1110.766357421875,111.52867126464844,20.450927734375,75.54380798339844,24.3807373046875,5.393912315368652,,,,,,,68.0,10.0,30.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Herbáceas,1,1,1,1,3.693906162331228,20–30 m,872_gt1l_1770118,290684.2,5278287.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1095.36,21.566,21.818,-6.16,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.5530776977539,-42.61316680908203,28319367.92763703,872.0,1.0,13.0,007,02,1073.0,1.0,1770153.0,1770157.0,1147.808837890625,,25.0439453125,,26.0875244140625,5.737881183624268,,,,,,,51.0,3.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770153,290596.3,5278981.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1127.86,21.551,21.796,-1.60,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55365753173828,-42.60869598388672,28319367.99808223,872.0,1.0,13.0,007,02,1073.0,1.0,1770178.0,1770182.0,1176.975341796875,,24.2593994140625,,24.2593994140625,4.888314247131348,,,,,,,39.0,3.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770178,290533.7,5279476.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1160.57,21.540,21.773,-5.13,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55377197265625,-42.6077995300293,28319368.012093112,872.0,1.0,13.0,007,02,1073.0,1.0,1770183.0,1770187.0,1186.89990234375,,26.8958740234375,,28.589111328125,6.490381717681885,,,,,,,74.0,3.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770183,290521.3,5279575.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1169.80,21.538,21.769,-4.43,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55388641357422,-42.60690689086914,28319368.02624927,872.0,1.0,13.0,007,02,1073.0,1.0,1770188.0,1770192.0,1199.2908935546875,,26.1207275390625,,27.6468505859375,5.548825740814209,,,,,,,51.0,5.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770188,290509.0,5279674.2,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1183.28,21.536,21.764,-5.53,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55400085449219,-42.60601043701172,28319368.04040843,872.0,1.0,13.0,007,02,1073.0,1.0,1770193.0,1770197.0,1215.896240234375,110.33078002929688,21.76123046875,82.46868896484375,23.02392578125,5.5621018409729,,,,,,,53.0,11.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,3.789707070253775,20–30 m,872_gt1l_1770193,290496.6,5279773.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1195.55,21.534,21.760,-1.18,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55423736572266,-42.60422134399414,28319368.06848542,872.0,1.0,13.0,007,02,1073.0,1.0,1770203.0,1770207.0,1238.862060546875,,18.8028564453125,,23.100341796875,4.196558475494385,,,,,,,35.0,2.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1770203,290471.2,5279971.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1219.91,21.529,21.751,-2.58,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55435180664062,-42.603328704833984,28319368.08261043,872.0,1.0,13.0,007,02,1073.0,1.0,1770208.0,1770212.0,1271.6639404296875,,18.1478271484375,,19.73583984375,4.482692718505859,,,,,,,47.0,3.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1770208,290458.8,5280070.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1245.22,21.527,21.746,4.91,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55458068847656,-42.601539611816406,28319368.110805206,872.0,1.0,13.0,007,02,1073.0,1.0,1770218.0,1770222.0,1323.758056640625,,15.7327880859375,,17.93408203125,4.312488555908203,,,,,,,41.0,5.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1770218,290434.0,5280268.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1305.11,21.523,21.737,-2.87,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55470275878906,-42.600643157958984,28319368.12484324,872.0,1.0,13.0,007,02,1073.0,1.0,1770223.0,1770227.0,1339.5484619140625,,20.9239501953125,,23.073974609375,5.012484550476074,,,,,,,52.0,5.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770223,290421.0,5280367.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1321.09,21.521,21.732,-3.06,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55482482910156,-42.59975051879883,28319368.138893608,872.0,1.0,13.0,007,02,1073.0,1.0,1770228.0,1770232.0,1357.8822021484375,,27.0302734375,,27.9617919921875,6.272075653076172,,,,,,,55.0,4.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770228,290408.0,5280466.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1335.22,21.519,21.730,1.14,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.554931640625,-42.598854064941406,28319368.15304994,872.0,1.0,13.0,007,02,1073.0,1.0,1770233.0,1770237.0,1358.0369873046875,,27.3306884765625,,27.693359375,6.6929168701171875,,,,,,,78.0,3.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt1l_1770233,290396.2,5280565.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1343.68,21.517,21.727,-7.16,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55504608154297,-42.59796142578125,28319368.167141117,872.0,1.0,13.0,007,02,1073.0,1.0,1770238.0,1770242.0,1371.1759033203125,228.1967315673828,24.468017578125,130.14479064941406,25.0181884765625,5.164793014526367,,,,,,,60.0,6.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,5.318975688727911,20–30 m,872_gt1l_1770238,290383.8,5280664.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1349.32,21.514,21.725,0.34,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55516815185547,-42.59706497192383,28319368.181229193,872.0,1.0,13.0,007,02,1073.0,1.0,1770243.0,1770247.0,1372.837646484375,,19.173828125,,21.5318603515625,4.799830913543701,,,,,,,61.0,2.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt1l_1770243,290370.8,5280764.0,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1352.84,21.512,21.723,-1.51,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt1l,-71.55528259277344,-42.59617233276367,28319368.195375662,872.0,1.0,13.0,007,02,1073.0,1.0,1770248.0,1770252.0,1359.41455078125,226.9383544921875,24.14599609375,102.03079223632812,24.9130859375,6.396184921264648,,,,,,,60.0,6.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,4.225578097510667,20–30 m,872_gt1l_1770248,290358.4,5280862.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1340.76,21.510,21.721,-2.85,PASA
