shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
346880600100072251,-42.804506,-71.184025,4.37,11.13,GSW_SA,certificada,5.0110745,0
346880600100072252,-42.804219,-71.183446,3.06,12.72,,,,0
346880600100072253,-42.803936,-71.182878,3.62,16.59,GSW_SA,certificada,3.08123,0
346880600100072254,-42.803654,-71.182313,3.58,14.86,GSW_SA,certificada,2.9912517,0
346880600100072255,-42.803373,-71.181750,4.55,11.31,GSW_SA,certificada,5.5425034,0
346880600100072256,-42.803086,-71.181171,5.0,15.32,GSW_SA,certificada,6.985928,0
346880600100072257,-42.802798,-71.180591,9.23,15.55,GSW_SA,certificada,28.3927,0
346880600100072258,-42.802513,-71.180015,11.99,14.74,GSW_SA,certificada,49.7405,0
346880600100072259,-42.802225,-71.179434,5.04,16.68,GSW_SA,certificada,7.122148,0
346880600100072260,-42.801936,-71.178851,4.82,16.77,GSW_SA,certificada,6.3889117,0
346880600100072261,-42.801648,-71.178269,4.22,15.09,GSW_SA,certificada,4.5883446,0
346880600100072262,-42.801361,-71.177690,3.73,15.15,,,,0
346880600100072263,-42.801076,-71.177116,3.58,14.47,,,,0
346880600100072264,-42.800793,-71.176546,7.99,15.63,GSW_SA,certificada,20.672892,0
346880600100072265,-42.800508,-71.175973,3.36,15.32,GSW_SA,certificada,2.5199213,0
346880600100072266,-42.800222,-71.175394,3.25,11.21,,,,0
346880600100072267,-42.799936,-71.174819,4.89,13.52,GSW_SA,certificada,6.617977,0
346880600100072268,-42.799649,-71.174238,3.88,12.79,,,,0
346880600100072269,-42.799363,-71.173662,8.4,12.58,GSW_SA,certificada,23.09491,0
346880600100072270,-42.799079,-71.173090,6.12,12.12,GSW_SA,certificada,11.2849045,0
346880600100072271,-42.798794,-71.172516,3.36,15.14,GSW_SA,certificada,2.5199213,0
346880600100072273,-42.798211,-71.171332,6.27,19.38,,,,0
346880600100072274,-42.797921,-71.170744,3.99,11.01,,,,0
346880600100072275,-42.797634,-71.170166,2.91,9.71,,,,0
346880600100072276,-42.797350,-71.169594,3.32,15.24,GSW_SA,certificada,2.4385128,15
346880600100072277,-42.797069,-71.169028,3.88,17.49,GSW_SA,certificada,3.6981206,0
346880600100072278,-42.796786,-71.168459,3.06,19.36,GSW_SA,certificada,1.941599,0
346880600100072280,-42.796224,-71.167332,6.2,14.25,GSW_SA,certificada,11.630242,0
346880600100072283,-42.795344,-71.165544,4.82,19.30,GSW_SA,certificada,6.3889117,0
346880600100072287,-42.794177,-71.163174,5.08,19.96,GSW_SA,certificada,7.259656,0
346880600100072288,-42.793886,-71.162585,3.81,15.90,GSW_SA,certificada,3.5265787,0
346880600100072289,-42.793598,-71.162004,3.28,9.60,,,,0
346880600100072290,-42.793312,-71.161428,2.57,3.20,,,,0
346880600100072291,-42.793026,-71.160852,2.54,2.74,,,,0
346880600100072292,-42.792739,-71.160275,2.8,4.38,GSW_SA,certificada,1.5007216,13
346880600100072293,-42.792452,-71.159696,2.76,6.47,GSW_SA,certificada,1.4378811,0
346880600100072294,-42.792166,-71.159119,3.36,9.60,,,,0
346880600100072295,-42.791877,-71.158537,3.92,12.91,,,,0
346880600100072296,-42.791589,-71.157956,4.14,15.41,,,,0
346880600100072297,-42.791301,-71.157375,4.14,16.94,,,,0
346880600100072298,-42.791013,-71.156795,5.64,18.73,,,,4
346880600100072299,-42.790725,-71.156215,4.63,19.43,GSW_SA,certificada,5.7871356,0
346880600100072300,-42.790438,-71.155637,4.55,19.06,,,,0
346880600100072301,-42.790152,-71.155062,4.14,17.82,GSW_SA,certificada,4.3703856,0
346880600100072302,-42.789867,-71.154489,4.18,17.32,GSW_SA,certificada,4.4787126,0
346880600100072303,-42.789584,-71.153923,3.51,17.07,GSW_SA,certificada,2.8369577,0
346880600100072304,-42.789299,-71.153350,3.51,13.26,,,,0
346880600100072305,-42.789014,-71.152779,3.62,14.29,,,,0
346880600100072306,-42.788729,-71.152208,4.29,16.73,GSW_SA,certificada,4.7833385,0
346880600100072307,-42.788443,-71.151633,5.12,16.44,,,,0
346880600100072308,-42.788159,-71.151065,3.47,15.09,,,,0
346880600100072309,-42.787876,-71.150496,3.06,12.97,,,,0
346880600100072310,-42.787592,-71.149927,3.02,12.15,,,,0
346880600100072311,-42.787307,-71.149356,3.28,12.94,,,,0
346880600100072312,-42.787024,-71.148787,3.32,13.86,GSW_SA,certificada,2.4385128,0
346880600100072313,-42.786740,-71.148219,2.98,11.85,,,,0
346880600100072314,-42.786456,-71.147648,2.84,9.36,,,,0
346880600100072315,-42.786171,-71.147077,2.57,7.83,,,,0
346880600100072316,-42.785887,-71.146506,2.57,8.00,,,,0
346880600100072317,-42.785602,-71.145934,2.46,7.66,,,,0
346880600100072318,-42.785317,-71.145361,2.42,8.83,,,,7
346880600100072319,-42.785033,-71.144791,2.76,12.28,,,,8
346880600100072320,-42.784751,-71.144224,2.72,12.69,GSW_SA,certificada,1.3763732,7
346880600100072321,-42.784467,-71.143654,2.87,12.64,,,,8
346880600100072322,-42.784185,-71.143090,4.22,12.25,GSW_SA,certificada,4.5883446,0
346880600100072323,-42.783899,-71.142514,5.38,18.03,,,,0
346880600100072324,-42.783616,-71.141945,5.49,19.67,,,,0
346880600100072325,-42.783332,-71.141375,4.52,18.28,,,,0
346880600100072327,-42.782769,-71.140247,7.25,16.39,GSW_SA,certificada,16.63079,0
346880600100072337,-42.779888,-71.134432,2.8,10.30,GSW_SA,certificada,1.5007216,0
346880600100072342,-42.778483,-71.131622,3.13,11.95,GSW_SA,certificada,2.0698798,0
346880600100072343,-42.778198,-71.131049,3.4,9.58,GSW_SA,certificada,2.60265,0
346880600100072349,-42.776465,-71.127553,3.73,14.45,GSW_SA,certificada,3.335451,18
346880600100072350,-42.776177,-71.126974,3.36,12.55,,,,16
346880600100072351,-42.775893,-71.126406,3.21,13.39,GSW_SA,certificada,2.2214549,0
346880600100072352,-42.775609,-71.125836,3.81,14.31,,,,0
346880600100072353,-42.775325,-71.125267,3.77,13.89,,,,0
346880600100072354,-42.775040,-71.124695,3.47,13.54,GSW_SA,certificada,2.750601,0
346880600100072355,-42.774756,-71.124126,3.28,13.63,,,,0
346880600100072356,-42.774472,-71.123556,3.4,12.00,,,,0
346880600100072357,-42.774187,-71.122987,3.84,10.00,,,,0
346880600100072358,-42.773903,-71.122417,2.87,9.65,,,,0
346880600100072359,-42.773617,-71.121843,2.54,4.50,GSW_SA,certificada,1.1160929,0
346880600100072360,-42.773332,-71.121270,3.13,6.37,GSW_SA,certificada,2.0698798,0
346880600100072361,-42.773046,-71.120696,2.57,4.56,,,,0
346880600100072362,-42.772760,-71.120122,2.5,6.29,GSW_SA,certificada,1.0619253,0
346880600100072363,-42.772474,-71.119547,2.72,5.73,GSW_SA,certificada,1.3763732,0
346880600100072364,-42.772186,-71.118967,3.4,7.51,,,,0
346880600100072365,-42.771898,-71.118387,2.61,5.41,,,,0
346880600100072366,-42.771612,-71.117812,2.42,3.25,GSW_SA,certificada,0.95760274,0
346880600100072367,-42.771326,-71.117237,2.5,2.97,,,,0
346880600100072368,-42.771040,-71.116663,2.5,2.95,,,,0
346880600100072369,-42.770754,-71.116088,2.39,3.61,,,,0
346880600100072370,-42.770468,-71.115514,2.65,3.21,,,,0
346880600100072371,-42.770182,-71.114939,2.54,5.63,,,,0
346880600100072372,-42.769897,-71.114368,2.54,5.34,,,,0
346880600100072373,-42.769611,-71.113792,2.91,5.62,GSW_SA,certificada,1.6803944,0
346880600100072374,-42.769324,-71.113214,5.0,9.26,GSW_SA,certificada,6.985928,0
346880600100072375,-42.769036,-71.112633,3.13,10.51,,,,4
346880600100072376,-42.768747,-71.112052,5.3,14.79,,,,3
346880600100072377,-42.768457,-71.111465,4.78,15.82,,,,4
346880600100072378,-42.768167,-71.110880,5.6,15.41,,,,7
346880600100072379,-42.767880,-71.110303,5.71,19.82,,,,9
346880600100072381,-42.767307,-71.109150,5.27,18.58,,,,8
346880600100072383,-42.766739,-71.108009,5.23,19.14,,,,6
346880600100072384,-42.766454,-71.107439,5.53,16.17,,,,0
346880600100072385,-42.766168,-71.106864,3.96,15.31,,,,0
346880600100072386,-42.765883,-71.106291,3.25,14.16,,,,5
346880600100072387,-42.765597,-71.105718,3.51,11.27,,,,7
346880600100072388,-42.765310,-71.105141,3.77,10.85,,,,5
346880600100072389,-42.765024,-71.104565,2.84,8.96,GSW_SA,certificada,1.564893,8
346880600100072390,-42.764738,-71.103990,2.39,5.04,,,,8
346880600100072391,-42.764453,-71.103418,2.42,5.53,,,,8
346880600100072392,-42.764168,-71.102847,4.11,6.06,GSW_SA,certificada,4.289997,7
346880600100072393,-42.763883,-71.102274,2.42,5.53,,,,7
346880600100072394,-42.763597,-71.101701,2.5,3.38,,,,11
346880600100072395,-42.763311,-71.101126,2.54,2.48,,,,9
346880600100072396,-42.763025,-71.100551,2.57,2.77,GSW_SA,certificada,1.1575955,9
346880600100072397,-42.762739,-71.099976,2.76,5.41,,,,8
346880600100072398,-42.762453,-71.099401,2.91,6.81,,,,11
346880600100072399,-42.762164,-71.098821,3.51,7.95,,,,11
346880600100072400,-42.761876,-71.098239,3.77,10.44,,,,12
346880600100072401,-42.761586,-71.097655,3.55,8.72,,,,11
346880600100072402,-42.761298,-71.097075,3.43,9.77,GSW_SA,certificada,2.6655629,11
346880600100072403,-42.761013,-71.096504,4.07,15.11,,,,13
346880600100072404,-42.760729,-71.095934,3.96,15.07,,,,14
346880600100072405,-42.760443,-71.095362,4.26,14.45,,,,14
346880600100072406,-42.760158,-71.094789,4.07,12.44,,,,16
346880600100072407,-42.759872,-71.094214,2.95,8.96,,,,10
346880600100072408,-42.759587,-71.093643,3.02,8.61,,,,10
346880600100072409,-42.759301,-71.093071,2.84,6.61,,,,10
346880600100072410,-42.759014,-71.092493,4.11,9.34,,,,11
346880600100072411,-42.758725,-71.091911,5.79,13.11,,,,12
346880600100072412,-42.758439,-71.091338,5.68,13.83,,,,13
346880600100072413,-42.758155,-71.090769,2.84,9.83,,,,14
346880600100072414,-42.757869,-71.090193,2.54,5.10,,,,13
346880600100072415,-42.757583,-71.089621,2.42,6.73,,,,8
346880600100072416,-42.757299,-71.089050,2.5,6.48,,,,11
346880600100072417,-42.757013,-71.088478,2.46,6.42,,,,11
346880600100072418,-42.756728,-71.087906,2.8,5.53,,,,12
346880600100072419,-42.756443,-71.087334,2.61,4.18,,,,12
346880600100072420,-42.756157,-71.086760,2.46,2.91,,,,12
346880600100072421,-42.755870,-71.086185,2.46,3.94,,,,12
346880600100072422,-42.755585,-71.085613,2.72,4.11,,,,12
346880600100072423,-42.755299,-71.085039,2.39,3.46,,,,11
346880600100072424,-42.755013,-71.084465,2.42,1.92,,,,11
346880600100072425,-42.754726,-71.083890,2.54,0.93,,,,11
346880600100072426,-42.754439,-71.083314,2.5,1.13,,,,0
346880600100072427,-42.754153,-71.082739,2.5,1.09,,,,0
346880600100072428,-42.753866,-71.082164,4.52,0.57,,,,0
346880600100072429,-42.753580,-71.081588,7.14,0.92,GSW_SA,certificada,16.066334,16
346880600100072430,-42.753293,-71.081013,2.84,1.37,GSW_SA,certificada,1.564893,16
346880600100072431,-42.753007,-71.080438,2.57,1.22,,,,20
346880600100072432,-42.752720,-71.079862,2.69,0.90,,,,16
346880600100072433,-42.752433,-71.079287,2.54,2.37,GSW_SA,certificada,1.1160929,16
346880600100072434,-42.752146,-71.078711,2.65,5.14,,,,14
346880600100072435,-42.751859,-71.078133,3.4,7.58,,,,0
346880600100072436,-42.751571,-71.077555,2.91,9.43,,,,0
346880600100072437,-42.751282,-71.076975,3.14,8.48,,,,0
346880600100072438,-42.750995,-71.076396,8.48,11.39,,,,0
346880600100072439,-42.750705,-71.075813,2.54,7.93,,,,0
346880600100072440,-42.750417,-71.075235,2.84,4.15,,,,0
346880600100072441,-42.750130,-71.074658,2.76,4.70,,,,0
346880600100072442,-42.749842,-71.074080,2.72,4.45,,,,0
346880600100072443,-42.749555,-71.073505,3.43,5.15,,,,0
346880600100072444,-42.749267,-71.072927,2.95,4.41,,,,0
346880600100072445,-42.748980,-71.072350,3.28,4.35,,,,0
346880600100072446,-42.748693,-71.071773,3.66,7.92,,,,2
346880600100072447,-42.748404,-71.071192,3.36,8.52,,,,0
346880600100072448,-42.748115,-71.070613,2.99,6.97,,,,0
346880600100072449,-42.747828,-71.070036,2.46,2.44,,,,0
346880600100072450,-42.747542,-71.069462,2.95,7.15,,,,0
346880600100072451,-42.747253,-71.068882,3.7,10.06,,,,0
346880600100072452,-42.746964,-71.068301,3.1,10.04,,,,0
346880600100072453,-42.746676,-71.067723,2.5,5.14,,,,0
346880600100072454,-42.746390,-71.067150,2.57,7.44,,,,8
346880600100072455,-42.746104,-71.066579,3.21,13.48,,,,7
346880600100072456,-42.745820,-71.066011,3.47,16.05,,,,7
346880600100072457,-42.745537,-71.065447,3.73,13.91,,,,2
346880600100072458,-42.745252,-71.064877,2.5,6.83,,,,3
346880600100072459,-42.744965,-71.064302,2.46,1.60,,,,3
346880600100072460,-42.744678,-71.063726,2.57,1.28,,,,0
346880600100072461,-42.744391,-71.063151,2.57,1.41,,,,0
346880600100072462,-42.744104,-71.062576,2.5,1.83,,,,0
346880600100072463,-42.743817,-71.062002,2.42,4.84,,,,0
346880600100072464,-42.743532,-71.061431,2.5,4.17,,,,0
346880600100072465,-42.743245,-71.060856,2.99,1.41,,,,16
346880600100072466,-42.742958,-71.060281,7.14,1.32,GSW_SA,certificada,16.066334,41
346880600100072467,-42.742671,-71.059706,3.17,2.07,GSW_SA,certificada,2.1450052,41
346880600100072468,-42.742383,-71.059128,2.54,2.62,,,,32
346880600100072469,-42.742095,-71.058553,2.5,2.02,,,,9
346880600100072470,-42.741808,-71.057978,2.46,2.48,,,,9
346880600100072471,-42.741521,-71.057403,2.5,5.32,,,,7
346880600100072472,-42.741233,-71.056826,3.62,8.84,,,,0
346880600100072473,-42.740945,-71.056246,3.14,8.50,,,,0
346880600100072474,-42.740656,-71.055666,2.69,6.53,GSW_SA,certificada,1.3311168,0
346880600100072475,-42.740368,-71.055090,2.84,4.63,,,,0
346880600100072476,-42.740080,-71.054512,3.1,5.44,,,,0
346880600100072477,-42.739791,-71.053933,3.14,4.84,,,,0
346880600100072478,-42.739503,-71.053355,2.65,4.59,,,,0
346880600100072479,-42.739215,-71.052777,2.95,7.57,,,,0
346880600100072480,-42.738926,-71.052197,2.91,7.72,,,,0
346880600100072481,-42.738638,-71.051619,3.25,7.14,,,,0
346880600100072482,-42.738350,-71.051041,2.54,7.09,,,,0
346880600100072483,-42.738066,-71.050474,2.72,5.88,,,,0
346880600100072484,-42.737776,-71.049889,3.25,9.39,,,,0
346880600100072485,-42.737488,-71.049311,2.65,4.39,,,,0
346880600100072486,-42.737201,-71.048735,3.02,3.91,,,,0
346880600100072487,-42.736914,-71.048160,2.57,5.25,,,,0
346880600100072488,-42.736629,-71.047590,2.61,6.05,,,,0
346880600100072489,-42.736342,-71.047015,5.04,8.88,,,,0
346880600100072490,-42.736052,-71.046432,2.72,7.17,,,,0
346880600100072491,-42.735766,-71.045857,3.28,6.94,,,,0
346880600100072492,-42.735477,-71.045275,2.84,6.86,,,,0
346880600100072493,-42.735189,-71.044698,2.84,7.02,,,,0
346880600100072494,-42.734902,-71.044122,2.72,7.70,,,,2
346880600100072495,-42.734616,-71.043549,2.99,8.56,,,,0
346880600100072496,-42.734331,-71.042979,2.5,6.18,,,,0
346880600100072497,-42.734042,-71.042397,4.48,10.34,,,,0
346880600100072498,-42.733754,-71.041817,2.65,7.94,,,,0
346880600100072499,-42.733467,-71.041242,2.57,6.37,GSW_SA,certificada,1.1575955,0
346880600100072500,-42.733178,-71.040660,4.37,10.12,GSW_SA,certificada,5.0110745,0
346880600100072501,-42.732889,-71.040080,3.73,8.94,,,,0
346880600100072502,-42.732603,-71.039506,3.62,8.65,,,,0
346880600100072503,-42.732317,-71.038933,3.06,5.92,,,,0
346880600100072504,-42.732029,-71.038353,3.36,7.30,,,,0
346880600100072505,-42.731741,-71.037776,2.84,6.29,,,,0
346880600100072506,-42.731453,-71.037198,2.91,6.29,,,,0
346880600100072507,-42.731166,-71.036622,3.25,9.95,,,,0
346880600100072508,-42.730876,-71.036040,3.96,14.71,,,,0
346880600100072509,-42.730586,-71.035455,4.74,19.80,,,,0
346880600100072511,-42.730001,-71.034276,3.17,10.14,,,,0
346880600100072512,-42.729714,-71.033702,3.55,13.32,,,,0
346880600100072513,-42.729428,-71.033129,3.88,15.18,,,,0
346880600100072514,-42.729142,-71.032555,4.82,16.52,,,,0
346880600100072515,-42.728855,-71.031982,4.03,17.74,,,,0
346880600100072516,-42.728570,-71.031412,4.59,17.99,,,,0
346880600100072517,-42.728286,-71.030845,4.11,17.94,,,,1
346880600100072518,-42.728002,-71.030281,3.7,17.07,,,,1
346880600100072519,-42.727719,-71.029716,3.28,12.65,,,,0
346880600100072520,-42.727434,-71.029146,2.72,4.98,,,,0
346880600100072521,-42.727147,-71.028571,3.1,9.59,,,,0
346880600100072522,-42.726863,-71.028005,3.81,10.52,,,,0
346880600100072523,-42.726577,-71.027436,2.65,4.94,,,,0
346880600100072524,-42.726290,-71.026859,3.25,8.17,,,,0
346880800100042930,-42.826676,-71.212818,3.36,13.85,,,,0
346880800100042938,-42.824438,-71.208326,4.48,20.00,GSW_SA,certificada,5.3327093,44
346880800100042939,-42.824160,-71.207771,15.2,18.41,GSW_SA,certificada,81.56834,76
346880800100042940,-42.823879,-71.207205,16.84,16.47,GSW_SA,certificada,100.63835,76
346880800100042941,-42.823597,-71.206639,16.62,18.14,GSW_SA,certificada,97.97204,92
346880800100042942,-42.823317,-71.206076,16.32,16.93,GSW_SA,certificada,94.389915,120
346880800100042943,-42.823035,-71.205511,15.87,16.74,GSW_SA,certificada,89.13348,122
346880800100042944,-42.822753,-71.204942,8.36,14.27,GSW_SA,certificada,22.852919,103
346880800100042945,-42.822470,-71.204373,6.42,13.39,GSW_SA,certificada,12.606057,0
346880800100042946,-42.822189,-71.203809,6.64,15.31,GSW_SA,certificada,13.620105,122
346880800100042947,-42.821905,-71.203237,4.96,16.03,GSW_SA,certificada,6.8509984,0
346880800100042948,-42.821620,-71.202664,4.96,16.45,GSW_SA,certificada,6.8509984,0
346880800100042949,-42.821334,-71.202086,6.27,16.98,GSW_SA,certificada,11.936574,0
346880800100042950,-42.821047,-71.201507,2.83,13.33,GSW_SA,certificada,1.5487251,0
346880800100042951,-42.820764,-71.200939,4.18,14.50,GSW_SA,certificada,4.4787126,0
346880800100042952,-42.820482,-71.200372,4.03,17.09,GSW_SA,certificada,4.0792212,0
346880800100042953,-42.820202,-71.199808,5.82,19.82,GSW_SA,certificada,10.035153,0
346880800100042954,-42.819923,-71.199249,4.96,18.31,GSW_SA,certificada,6.8509984,0
346880800100042955,-42.819643,-71.198686,22.3,15.78,GSW_SA,certificada,177.2273,0
346880800100042958,-42.818789,-71.196966,10.57,17.30,GSW_SA,certificada,38.047752,0
346880800100042970,-42.815376,-71.190083,4.29,14.31,GSW_SA,certificada,4.7833385,0
346880800100042971,-42.815092,-71.189511,5.56,15.03,GSW_SA,certificada,9.010029,0
346880800100042972,-42.814808,-71.188940,5.04,14.35,GSW_SA,certificada,7.122148,0
346880800100042973,-42.814522,-71.188361,6.42,14.67,GSW_SA,certificada,12.606057,0
346880800100042974,-42.814235,-71.187782,4.4,13.83,GSW_SA,certificada,5.0978184,0
346880800100042975,-42.813952,-71.187211,4.52,15.95,GSW_SA,certificada,5.4521046,0
346880800100042976,-42.813671,-71.186645,3.84,15.83,GSW_SA,certificada,3.5996048,0
346880800100042977,-42.813389,-71.186079,6.5,12.51,GSW_SA,certificada,12.970383,0
346880800100042978,-42.813102,-71.185499,4.33,16.03,,,,0
346880800100042979,-42.812814,-71.184916,6.72,15.81,GSW_SA,certificada,13.998305,0
346880800100042980,-42.812528,-71.184339,4.03,13.49,GSW_SA,certificada,4.0792212,0
346880800100042985,-42.811077,-71.181404,3.25,19.83,,,,0
346880800100042986,-42.810793,-71.180833,4.74,17.94,GSW_SA,certificada,6.1319723,0
346880800100042989,-42.809942,-71.179122,5.41,17.00,GSW_SA,certificada,8.443187,0
346880800100042990,-42.809658,-71.178550,4.25,14.97,GSW_SA,certificada,4.6714244,0
346880800100042991,-42.809371,-71.177972,4.67,13.81,GSW_SA,certificada,5.9113965,0
346880800100042992,-42.809083,-71.177392,6.46,17.61,GSW_SA,certificada,12.787587,0
346880800100042993,-42.808793,-71.176806,6.68,18.23,GSW_SA,certificada,13.808576,0
346880800100042994,-42.808504,-71.176224,6.61,11.38,GSW_SA,certificada,13.479578,0
346880800100042995,-42.808214,-71.175638,3.77,10.27,GSW_SA,certificada,3.4303582,0
346880800100042996,-42.807929,-71.175065,4.59,15.66,GSW_SA,certificada,5.6641703,0
346880800100042997,-42.807646,-71.174498,5.41,17.74,,,,0
346880800100042998,-42.807362,-71.173927,7.88,18.28,GSW_SA,certificada,20.045156,12
346880800100043004,-42.805664,-71.170518,4.37,15.45,GSW_SA,certificada,5.0110745,0
346880800100043005,-42.805380,-71.169949,5.86,19.28,GSW_SA,certificada,10.197651,0
346880800100043006,-42.805100,-71.169387,5.94,16.80,GSW_SA,certificada,10.526467,0
346880800100043007,-42.804816,-71.168818,5.79,8.11,GSW_SA,certificada,9.914119,0
346880800100043008,-42.804529,-71.168239,5.23,11.68,GSW_SA,certificada,7.7867794,0
346880800100043009,-42.804245,-71.167668,3.1,11.90,GSW_SA,certificada,2.0144055,0
346880800100043012,-42.803407,-71.165988,5.71,12.11,GSW_SA,certificada,9.594863,0
346880800100043013,-42.803120,-71.165410,8.96,17.14,GSW_SA,certificada,26.6116,0
346880800100043014,-42.802828,-71.164818,5.86,17.71,GSW_SA,certificada,10.197651,0
346880800100043015,-42.802544,-71.164248,7.09,18.73,GSW_SA,certificada,15.812892,0
346880800100043017,-42.801968,-71.163082,5.97,19.33,GSW_SA,certificada,10.651086,0
346880800100043018,-42.801679,-71.162499,8.44,17.51,GSW_SA,certificada,23.338133,0
346880800100043023,-42.800228,-71.159562,8.78,14.91,GSW_SA,certificada,25.455067,0
346880800100043024,-42.799936,-71.158972,2.61,12.90,GSW_SA,certificada,1.2141011,0
346880800100043025,-42.799648,-71.158390,9.3,17.34,GSW_SA,certificada,28.863516,0
346880800100043027,-42.799066,-71.157211,7.77,19.47,GSW_SA,certificada,19.426786,0
346880800100043028,-42.798777,-71.156627,9.45,19.53,GSW_SA,certificada,29.884926,0
346880800100043029,-42.798486,-71.156038,9.49,18.00,GSW_SA,certificada,30.160185,0
346880800100043030,-42.798194,-71.155446,4.85,13.07,GSW_SA,certificada,6.4865975,0
346880800100043031,-42.797905,-71.154861,5.34,10.87,GSW_SA,certificada,8.184828,0
346880800100043032,-42.797615,-71.154276,5.34,11.05,GSW_SA,certificada,8.184828,0
346880800100043033,-42.797325,-71.153690,5.6,11.28,GSW_SA,certificada,9.164226,0
346880800100043034,-42.797036,-71.153106,3.99,8.19,GSW_SA,certificada,3.9757948,0
346880800100043035,-42.796749,-71.152527,3.99,6.88,GSW_SA,certificada,3.9757948,0
346880800100043036,-42.796461,-71.151948,3.28,7.50,GSW_SA,certificada,2.3584259,0
346880800100043037,-42.796176,-71.151374,3.77,9.71,GSW_SA,certificada,3.4303582,0
346880800100043038,-42.795892,-71.150804,3.39,9.65,GSW_SA,certificada,2.581844,0
346880800100043039,-42.795609,-71.150234,2.83,7.93,GSW_SA,certificada,1.5487251,0
346880800100043040,-42.795324,-71.149662,2.42,5.73,GSW_SA,certificada,0.95760274,0
346880800100043041,-42.795039,-71.149088,2.65,4.93,GSW_SA,certificada,1.271942,0
346880800100043042,-42.794753,-71.148513,2.35,4.85,GSW_SA,certificada,0.8707129,0
346880800100043043,-42.794468,-71.147940,2.72,5.54,,,,0
346880800100043044,-42.794183,-71.147367,2.39,5.22,GSW_SA,certificada,0.9198619,0
346880800100043045,-42.793897,-71.146793,3.73,8.67,GSW_SA,certificada,3.335451,0
346880800100043046,-42.793610,-71.146216,5.04,12.99,GSW_SA,certificada,7.122148,0
346880800100043047,-42.793324,-71.145639,5.04,15.84,GSW_SA,certificada,7.122148,0
346880800100043048,-42.793039,-71.145067,5.94,19.04,GSW_SA,certificada,10.526467,0
346880800100043050,-42.792474,-71.143934,11.76,18.93,GSW_SA,certificada,47.745716,0
346880800100043051,-42.792189,-71.143362,6.09,16.69,GSW_SA,certificada,11.156711,0
346880800100043052,-42.791904,-71.142789,5.45,13.91,GSW_SA,certificada,8.592582,0
346880800100043053,-42.791619,-71.142218,6.38,11.45,GSW_SA,certificada,12.425789,0
346880800100043054,-42.791334,-71.141644,7.24,12.09,GSW_SA,certificada,16.579086,0
346880800100043055,-42.791043,-71.141059,2.83,14.28,,,,0
346880800100043056,-42.790761,-71.140491,12.1,18.73,,,,0
346880800100043057,-42.790480,-71.139930,6.68,19.48,,,,0
346880800100043058,-42.790199,-71.139366,9.71,12.80,GSW_SA,certificada,31.69572,0
346880800100043059,-42.789907,-71.138778,3.47,15.31,GSW_SA,certificada,2.750601,0
346880800100043060,-42.789622,-71.138205,4.29,16.10,GSW_SA,certificada,4.7833385,0
346880800100043061,-42.789335,-71.137627,5.0,16.16,GSW_SA,certificada,6.985928,0
346880800100043062,-42.789048,-71.137049,4.14,14.03,GSW_SA,certificada,4.3703856,0
346880800100043063,-42.788763,-71.136476,3.4,9.16,GSW_SA,certificada,2.60265,0
346880800100043064,-42.788477,-71.135901,2.98,9.74,GSW_SA,certificada,1.7999662,0
346880800100043065,-42.788193,-71.135329,3.28,9.87,GSW_SA,certificada,2.3584259,3
346880800100043066,-42.787909,-71.134759,3.21,9.67,GSW_SA,certificada,2.2214549,0
346880800100043067,-42.787626,-71.134191,3.36,10.06,GSW_SA,certificada,2.5199213,1
346880800100043068,-42.787342,-71.133620,2.95,8.06,,,,0
346880800100043069,-42.787057,-71.133049,2.83,7.98,GSW_SA,certificada,1.5487251,0
346880800100043070,-42.786772,-71.132476,3.21,9.26,GSW_SA,certificada,2.2214549,0
346880800100043071,-42.786488,-71.131904,3.28,17.29,,,,9
346880800100043077,-42.784810,-71.128544,7.88,16.99,GSW_SA,certificada,20.045156,0
346880800100043078,-42.784524,-71.127969,9.26,16.45,GSW_SA,certificada,28.594027,0
346880800100043081,-42.783650,-71.126202,4.22,17.01,GSW_SA,certificada,4.5883446,0
346880800100043082,-42.783365,-71.125631,3.88,15.09,GSW_SA,certificada,3.6981206,0
346880800100043083,-42.783085,-71.125069,5.08,16.19,GSW_SA,certificada,7.259656,0
346880800100043084,-42.782803,-71.124504,4.25,13.34,GSW_SA,certificada,4.6714244,0
346880800100043085,-42.782518,-71.123931,3.81,10.39,GSW_SA,certificada,3.5265787,0
346880800100043086,-42.782232,-71.123356,3.02,8.27,GSW_SA,certificada,1.8701192,0
346880800100043087,-42.781947,-71.122783,5.15,3.12,,,,0
346880800100043088,-42.781660,-71.122206,9.56,2.78,GSW_SA,certificada,30.644794,0
346880800100043089,-42.781374,-71.121631,7.06,2.82,GSW_SA,certificada,15.661763,0
346880800100043090,-42.781087,-71.121054,2.83,4.38,GSW_SA,certificada,1.5487251,1
346880800100043091,-42.780801,-71.120477,3.1,3.36,GSW_SA,certificada,2.0144055,0
346880800100043092,-42.780514,-71.119900,2.98,1.60,GSW_SA,certificada,1.7999662,0
346880800100043093,-42.780227,-71.119324,2.98,1.34,GSW_SA,certificada,1.7999662,0
346880800100043094,-42.779941,-71.118746,3.28,3.33,GSW_SA,certificada,2.3584259,0
346880800100043095,-42.779653,-71.118168,3.77,5.77,GSW_SA,certificada,3.4303582,0
