aoi,granule,acquisition_datetime,beam,longitude,latitude,delta_time,rgt,cycle,region,version,revision,orbit_number,sc_orient,segment_id_beg,segment_id_end,h_te_best_fit_m,h_te_uncertainty_m,h_canopy_m,h_canopy_uncertainty_m,h_max_canopy_m,canopy_openness_m,rh50_m,rh75_m,rh90_m,rh95_m,rh98_m,rh100_m,n_ca_photons,n_te_photons,segment_landcover,segment_snowcover,cloud_flag_atm,msw_flag,night_flag,terrain_flg,year,month,season,landcover_label,qa_valid_height,qa_operational,qa_uncertainty_available,qa_conservative,uncertainty_ratio,height_class,segment_key,este_utm19s,norte_utm19s,aoi_normalizado,nivel,dentro_aoi,fuera_del_borde_m,fecha,extremo_3iqr,fabdem_m,n_egm2008_m,n_geoide_ar16_m,delta_terreno_m,control_terreno
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.03827667236328,-42.84559631347656,33320493.266509525,369.0,2.0,13.0,007,01,1957.0,0.0,1768868.0,1768872.0,776.8734741210938,1.8313215970993042,6.18756103515625,2.5710980892181396,7.56219482421875,1.520806908607483,,,,,,,98.0,424.0,40.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Cultivos/manejo,1,1,1,1,0.4155269054494609,5–10 m,369_gt1l_1768868,333445.3,5254316.2,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,755.37,21.178,21.161,0.33,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.03838348388672,-42.844703674316406,33320493.2805779,369.0,2.0,13.0,007,01,1957.0,0.0,1768873.0,1768877.0,776.7477416992188,1.7030572891235352,7.50079345703125,2.403965950012207,7.50079345703125,2.1629371643066406,,,,,,,20.0,456.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.32049488681210486,5–10 m,369_gt1l_1768873,333434.2,5254415.1,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,755.60,21.178,21.162,-0.03,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.03861236572266,-42.84291458129883,33320493.308748934,369.0,2.0,13.0,007,01,1957.0,0.0,1768883.0,1768887.0,777.4842529296875,2.0139243602752686,6.9970703125,2.824251174926758,7.152099609375,2.068727493286133,,,,,,,46.0,386.0,40.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Cultivos/manejo,1,1,1,1,0.40363338494417306,5–10 m,369_gt1l_1768883,333410.7,5254613.3,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,756.40,21.178,21.165,-0.09,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.03919219970703,-42.83843994140625,33320493.37916489,369.0,2.0,13.0,007,01,1957.0,0.0,1768908.0,1768912.0,779.351806640625,2.813681125640869,7.3951416015625,3.9122233390808105,7.49169921875,2.0162203311920166,,,,,,,65.0,277.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.5290261566126343,5–10 m,369_gt1l_1768908,333351.3,5255109.1,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,758.32,21.177,21.171,-0.14,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.03929901123047,-42.83754348754883,33320493.393427897,369.0,2.0,13.0,007,01,1957.0,0.0,1768913.0,1768917.0,779.9443969726562,2.2427480220794678,7.7012939453125,3.157752752304077,7.7012939453125,2.024502992630005,,,,,,,42.0,348.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.41002885680348394,5–10 m,369_gt1l_1768913,333340.1,5255208.4,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,758.86,21.177,21.173,-0.09,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.03964233398438,-42.834861755371094,33320493.435597654,369.0,2.0,13.0,007,01,1957.0,0.0,1768928.0,1768932.0,784.2660522460938,4.130830764770508,7.50262451171875,5.843098163604736,9.15997314453125,1.5055809020996094,,,,,,,220.0,190.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.7788072233227304,5–10 m,369_gt1l_1768928,333304.9,5255505.6,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,763.71,21.177,21.177,-0.62,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04044342041016,-42.82859802246094,33320493.53432004,369.0,2.0,13.0,007,01,1957.0,0.0,1768963.0,1768967.0,791.3201904296875,3.352675437927246,7.0523681640625,4.7043657302856445,8.6142578125,1.9177104234695435,,,,,,,71.0,236.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.6670618465805827,5–10 m,369_gt1l_1768963,333222.5,5256199.6,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,769.92,21.178,21.184,0.22,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04055786132812,-42.82770538330078,33320493.54842141,369.0,2.0,13.0,007,01,1957.0,0.0,1768968.0,1768972.0,793.20263671875,3.554539918899536,8.55084228515625,4.921909332275391,8.71038818359375,2.0470526218414307,,,,,,,84.0,223.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.5756052056789225,5–10 m,369_gt1l_1768968,333210.8,5256298.5,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,771.77,21.178,21.185,0.25,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.0406723022461,-42.82680892944336,33320493.562498007,369.0,2.0,13.0,007,01,1957.0,0.0,1768973.0,1768977.0,793.8720703125,2.8140807151794434,9.14385986328125,3.930159568786621,9.14385986328125,2.9403200149536133,,,,,,,21.0,282.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.42981406403316136,5–10 m,369_gt1l_1768973,333199.0,5256397.8,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,772.74,21.178,21.187,-0.05,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04125213623047,-42.82233810424805,33320493.632994227,369.0,2.0,13.0,007,01,1957.0,0.0,1768998.0,1769002.0,796.1082153320312,2.864689350128174,8.4764404296875,4.012542724609375,8.4764404296875,2.659670352935791,,,,,,,38.0,278.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.47337591267155343,5–10 m,369_gt1l_1768998,333139.6,5256893.1,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,774.71,21.179,21.192,0.22,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04170227050781,-42.818756103515625,33320493.6893834,369.0,2.0,13.0,007,01,1957.0,0.0,1769018.0,1769022.0,817.7848510742188,5.447197437286377,8.525146484375,7.305999755859375,8.91461181640625,1.9732190370559692,,,,,,,115.0,150.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.8569940433574844,5–10 m,369_gt1l_1769018,333093.2,5257290.0,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,795.70,21.180,21.197,0.91,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04216766357422,-42.81517791748047,33320493.745830007,369.0,2.0,13.0,007,01,1957.0,0.0,1769038.0,1769042.0,832.9783325195312,3.2547507286071777,8.88031005859375,4.519497871398926,8.88031005859375,3.1474571228027344,,,,,,,28.0,256.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.5089346927729476,5–10 m,369_gt1l_1769038,333045.5,5257686.5,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,811.83,21.181,21.202,-0.03,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04228210449219,-42.81428527832031,33320493.7598465,369.0,2.0,13.0,007,01,1957.0,0.0,1769043.0,1769047.0,838.683837890625,4.710371971130371,8.92987060546875,6.374138355255127,9.532958984375,2.132843494415283,,,,,,,131.0,178.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.7137996323655054,5–10 m,369_gt1l_1769043,333033.7,5257785.4,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,817.80,21.181,21.203,-0.29,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04240417480469,-42.81338882446289,33320493.77396851,369.0,2.0,13.0,007,01,1957.0,0.0,1769048.0,1769052.0,840.8385009765625,2.917907953262329,8.62054443359375,4.063159942626953,8.62054443359375,3.100489616394043,,,,,,,4.0,288.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.47133449330567334,5–10 m,369_gt1l_1769048,333021.3,5257884.7,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,818.54,21.181,21.204,1.12,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04297637939453,-42.80891799926758,33320493.84438045,369.0,2.0,13.0,007,01,1957.0,0.0,1769073.0,1769077.0,826.5807495117188,4.545175552368164,8.918701171875,6.3199462890625,9.11859130859375,2.348435878753662,,,,,,,54.0,182.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.7086173386986395,5–10 m,369_gt1l_1769073,332962.5,5258380.0,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,805.13,21.183,21.211,0.27,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.0430908203125,-42.808021545410156,33320493.858539656,369.0,2.0,13.0,007,01,1957.0,0.0,1769078.0,1769082.0,826.5950927734375,10.484006881713867,6.641845703125,14.518892288208008,9.98052978515625,1.6951688528060913,,,,,,,79.0,79.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,2.1859725349200514,5–10 m,369_gt1l_1769078,332950.8,5258479.3,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,804.20,21.183,21.212,1.21,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04344177246094,-42.80533981323242,33320493.900822762,369.0,2.0,13.0,007,01,1957.0,0.0,1769093.0,1769097.0,845.4179077148438,5.39325475692749,6.36260986328125,7.416879177093506,8.9578857421875,1.158797264099121,,,,,,,167.0,157.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,1.1656976203894671,5–10 m,369_gt1l_1769093,332914.8,5258776.5,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,824.48,21.184,21.216,-0.25,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04367065429688,-42.803550720214844,33320493.929080606,369.0,2.0,13.0,007,01,1957.0,0.0,1769103.0,1769107.0,862.1397094726562,3.136364459991455,9.739501953125,4.285096168518066,9.739501953125,3.49967622756958,,,,,,,27.0,275.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.4399707694645677,5–10 m,369_gt1l_1769103,332891.3,5258974.7,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,840.92,21.185,21.218,0.04,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04447937011719,-42.79728698730469,33320494.027645245,369.0,2.0,13.0,007,01,1957.0,0.0,1769138.0,1769142.0,873.9775390625,3.336291790008545,9.52484130859375,4.705319404602051,9.52484130859375,2.4822356700897217,,,,,,,17.0,262.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.494005018262792,5–10 m,369_gt1l_1769138,332808.3,5259668.7,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,853.51,21.188,21.228,-0.72,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04471588134766,-42.79549789428711,33320494.055947393,369.0,2.0,13.0,007,01,1957.0,0.0,1769148.0,1769152.0,890.334716796875,4.761683940887451,10.03497314453125,6.489766597747803,10.3050537109375,2.18656587600708,,,,,,,135.0,187.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.646714894427448,10–20 m,369_gt1l_1769148,332784.1,5259866.9,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,868.67,21.188,21.230,0.47,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.0479736328125,-42.77045440673828,33320494.45061742,369.0,2.0,13.0,007,01,1957.0,0.0,1769288.0,1769292.0,985.2483520507812,4.497306823730469,8.93560791015625,6.158269882202148,8.93560791015625,2.6467106342315674,,,,,,,25.0,219.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.6891830913040211,5–10 m,369_gt1l_1769288,332450.2,5262641.5,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,963.51,21.206,21.258,0.54,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04821014404297,-42.7686653137207,33320494.478838857,369.0,2.0,13.0,007,01,1957.0,0.0,1769298.0,1769302.0,973.728759765625,4.919384479522705,8.595947265625,6.8134541511535645,8.92498779296875,1.9017702341079712,,,,,,,85.0,198.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.7926356387038825,5–10 m,369_gt1l_1769298,332426.0,5262839.7,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,952.72,21.208,21.260,-0.20,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.0489273071289,-42.76329803466797,33320494.56342782,369.0,2.0,13.0,007,01,1957.0,0.0,1769328.0,1769332.0,920.7271728515625,3.8028483390808105,8.9239501953125,5.360937595367432,8.9239501953125,1.9636261463165283,,,,,,,39.0,242.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.6007359384618015,5–10 m,369_gt1l_1769328,332352.8,5263434.3,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,899.16,21.212,21.267,0.35,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04916381835938,-42.76150894165039,33320494.59153577,369.0,2.0,13.0,007,01,1957.0,0.0,1769338.0,1769342.0,907.8167114257812,4.929580211639404,8.50933837890625,6.679714679718018,10.140380859375,1.8696587085723877,,,,,,,163.0,184.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.7849863740612695,5–10 m,369_gt1l_1769338,332328.7,5263632.5,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,886.22,21.214,21.270,0.38,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04963684082031,-42.757930755615234,33320494.647890538,369.0,2.0,13.0,007,01,1957.0,0.0,1769358.0,1769362.0,897.6773681640625,3.2294976711273193,8.79522705078125,4.523836612701416,8.79522705078125,2.6851119995117188,,,,,,,43.0,278.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.514351316524521,5–10 m,369_gt1l_1769358,332280.3,5264028.9,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,876.23,21.217,21.275,0.23,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04975891113281,-42.75703811645508,33320494.66188328,369.0,2.0,13.0,007,01,1957.0,0.0,1769363.0,1769367.0,897.9945678710938,3.4142353534698486,8.20489501953125,4.814466953277588,8.4818115234375,1.8210285902023315,,,,,,,78.0,263.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.5867798359171013,5–10 m,369_gt1l_1769363,332267.9,5264127.8,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,876.68,21.217,21.276,0.09,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.04987335205078,-42.75614547729492,33320494.676061485,369.0,2.0,13.0,007,01,1957.0,0.0,1769368.0,1769372.0,897.7391357421875,3.2762467861175537,8.33123779296875,4.6221160888671875,9.00067138671875,1.8061145544052124,,,,,,,48.0,274.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.5547934417101957,5–10 m,369_gt1l_1769368,332256.1,5264226.7,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,877.08,21.218,21.278,-0.56,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05034637451172,-42.752567291259766,33320494.732599545,369.0,2.0,13.0,007,01,1957.0,0.0,1769388.0,1769392.0,932.8887329101562,8.790323257446289,6.0091552734375,9.710384368896484,8.47174072265625,1.1331266164779663,,,,,,,133.0,106.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,1.6159316787535296,5–10 m,369_gt1l_1769388,332207.8,5264623.1,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,911.30,21.221,21.283,0.37,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05081176757812,-42.74898910522461,33320494.788991895,369.0,2.0,13.0,007,01,1957.0,0.0,1769408.0,1769412.0,952.6166381835938,13.024889945983887,4.96624755859375,6.61102294921875,6.344482421875,1.44971764087677,,,,,,,88.0,73.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,1.3311907775879657,2–5 m,369_gt1l_1769408,332160.0,5265019.5,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,932.09,21.224,21.288,-0.70,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05139923095703,-42.74451446533203,33320494.859415367,369.0,2.0,13.0,007,01,1957.0,0.0,1769433.0,1769437.0,929.4793701171875,3.5299735069274902,8.471435546875,4.922735214233398,9.1102294921875,2.200392723083496,,,,,,,54.0,263.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.5810981134182541,5–10 m,369_gt1l_1769433,332099.8,5265515.3,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,907.41,21.229,21.293,0.84,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05221557617188,-42.73825454711914,33320494.958157327,369.0,2.0,13.0,007,01,1957.0,0.0,1769468.0,1769472.0,981.8079223632812,7.770298957824707,5.97625732421875,8.46889877319336,8.7825927734375,1.2247308492660522,,,,,,,147.0,126.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,1.4170907164377267,5–10 m,369_gt1l_1769468,332016.1,5266208.8,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,958.72,21.236,21.300,1.85,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05291748046875,-42.732887268066406,33320495.042862114,369.0,2.0,13.0,007,01,1957.0,0.0,1769498.0,1769502.0,1007.8273315429688,4.403191089630127,8.355712890625,6.063567161560059,9.41632080078125,1.9297188520431519,,,,,,,90.0,229.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.7256792138422206,5–10 m,369_gt1l_1769498,331944.2,5266803.4,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,986.73,21.242,21.305,-0.14,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05326080322266,-42.730201721191406,33320495.08500091,369.0,2.0,13.0,007,01,1957.0,0.0,1769513.0,1769517.0,1030.621826171875,5.722923278808594,8.0831298828125,6.665527820587158,10.2593994140625,1.6064473390579224,,,,,,,51.0,180.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.8246221348936074,5–10 m,369_gt1l_1769513,331908.8,5267101.0,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,1009.45,21.245,21.306,-0.07,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05384063720703,-42.725730895996094,33320495.155388284,369.0,2.0,13.0,007,01,1957.0,0.0,1769538.0,1769542.0,1037.5743408203125,4.8728532791137695,8.8857421875,6.664845943450928,8.920654296875,2.3009111881256104,,,,,,,58.0,213.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.7500606930534949,5–10 m,369_gt1l_1769538,331849.3,5267596.3,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,1016.66,21.250,21.308,-0.33,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05455017089844,-42.72036361694336,33320495.24004036,369.0,2.0,13.0,007,01,1957.0,0.0,1769568.0,1769572.0,1003.7459106445312,4.3630828857421875,7.88861083984375,6.115930080413818,9.15789794921875,1.9801305532455444,,,,,,,72.0,230.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Herbáceas,1,1,1,1,0.7752860680518697,5–10 m,369_gt1l_1769568,331776.7,5268190.9,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,982.58,21.256,21.311,-0.09,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.0546646118164,-42.7194709777832,33320495.254061516,369.0,2.0,13.0,007,01,1957.0,0.0,1769573.0,1769577.0,999.8218383789062,3.8455023765563965,9.4222412109375,5.359982967376709,9.4222412109375,2.8991825580596924,,,,,,,34.0,260.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.568864970380375,5–10 m,369_gt1l_1769573,331764.9,5268289.8,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,978.77,21.257,21.312,-0.20,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05501556396484,-42.7167854309082,33320495.296361215,369.0,2.0,13.0,007,01,1957.0,0.0,1769588.0,1769592.0,986.915283203125,4.329902172088623,9.30291748046875,6.017180919647217,9.4918212890625,2.276360273361206,,,,,,,80.0,228.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,0.6468057931589893,5–10 m,369_gt1l_1769588,331728.9,5268587.3,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,966.09,21.260,21.313,-0.44,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1l,-71.05524444580078,-42.714996337890625,33320495.324629366,369.0,2.0,13.0,007,01,1957.0,0.0,1769598.0,1769602.0,972.8016357421875,11.078296661376953,3.85546875,8.308016777038574,10.08770751953125,1.1311140060424805,,,,,,,195.0,88.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,2.154865547033308,2–5 m,369_gt1l_1769598,331705.3,5268785.6,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,954.49,21.262,21.316,-2.95,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1r,-71.0370101928711,-42.846412658691406,33320493.603660986,369.0,2.0,13.0,007,01,1957.0,0.0,1768863.0,1768867.0,775.9868774414062,8.818659782409668,9.06121826171875,11.865524291992188,9.06121826171875,2.7190732955932617,,,,,,,13.0,88.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Arbustos,1,1,1,1,1.3094844367805252,5–10 m,369_gt1r_1768863,333551.0,5254228.0,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,755.02,21.177,21.157,-0.21,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1r,-71.03712463378906,-42.845516204833984,33320493.61782346,369.0,2.0,13.0,007,01,1957.0,0.0,1768868.0,1768872.0,776.3388061523438,7.122611999511719,8.63067626953125,9.857398986816406,8.63067626953125,2.293278217315674,,,,,,,15.0,109.0,40.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Cultivos/manejo,1,1,1,1,1.1421351790955059,5–10 m,369_gt1r_1768868,333539.3,5254327.4,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,755.21,21.176,21.158,-0.05,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1r,-71.03723907470703,-42.84461975097656,33320493.631799795,369.0,2.0,13.0,007,01,1957.0,0.0,1768873.0,1768877.0,776.7222290039062,9.470987319946289,9.2449951171875,12.13379955291748,9.2449951171875,3.1849703788757324,,,,,,,26.0,82.0,40.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Cultivos/manejo,1,1,1,1,1.3124722511058295,5–10 m,369_gt1r_1768873,333527.5,5254426.7,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,755.55,21.176,21.160,0.00,PASA
ESTEPA_NW_02(3),ATL08_20190121153940_03690213_007_01.h5,2019-01-21T15:39:40Z,gt1r,-71.0378189086914,-42.84014892578125,33320493.702394214,369.0,2.0,13.0,007,01,1957.0,0.0,1768898.0,1768902.0,778.5230712890625,10.966078758239746,7.47894287109375,14.748258590698242,7.47894287109375,2.262383222579956,,,,,,,15.0,71.0,40.0,1.0,0.0,0.0,0.0,0.0,2019,1,Verano,Cultivos/manejo,1,1,1,1,1.9719710184845147,5–10 m,369_gt1r_1768898,333468.1,5254922.0,ESTEPA_NW_02,operacional,SI,,2019-01-21,NO,757.37,21.176,21.166,-0.02,PASA
