archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,pai,fhd_normal,cover,l2b_quality_flag_rel3
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258374,-42.686677,-71.539649,291943.1,5270850.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258375,-42.686964,-71.539072,291991.3,5270820.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258376,-42.687251,-71.538495,292039.6,5270789.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258377,-42.687539,-71.537918,292087.8,5270759.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258378,-42.687826,-71.537341,292136.0,5270728.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258379,-42.688114,-71.536764,292184.3,5270698.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258380,-42.688402,-71.536187,292232.5,5270667.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258381,-42.688690,-71.535609,292280.8,5270637.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258382,-42.688978,-71.535031,292329.1,5270606.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258383,-42.689267,-71.534453,292377.4,5270576.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258384,-42.689555,-71.533875,292425.7,5270545.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258385,-42.689844,-71.533297,292474.0,5270514.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258386,-42.690133,-71.532719,292522.4,5270484.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258387,-42.690421,-71.532141,292570.7,5270453.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258388,-42.690710,-71.531562,292619.0,5270422.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258389,-42.691288,-71.530406,292715.7,5270361.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258390,-42.691576,-71.529828,292764.0,5270331.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258391,-42.691865,-71.529250,292812.3,5270300.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258392,-42.692154,-71.528672,292860.6,5270269.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258393,-42.692442,-71.528095,292908.9,5270239.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258394,-42.692730,-71.527518,292957.1,5270208.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258395,-42.693018,-71.526941,293005.3,5270177.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258396,-42.693306,-71.526364,293053.5,5270147.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258397,-42.693594,-71.525788,293101.6,5270116.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258398,-42.693881,-71.525213,293149.8,5270086.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258399,-42.694168,-71.524637,293197.8,5270055.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258400,-42.694455,-71.524062,293245.9,5270025.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258401,-42.694741,-71.523488,293293.9,5269995.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0001,337220100400258402,-42.695027,-71.522915,293341.8,5269964.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263562,-42.662710,-71.597738,287102.1,5273367.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263563,-42.663000,-71.597161,287150.4,5273337.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263564,-42.663290,-71.596583,287198.8,5273306.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263565,-42.663580,-71.596005,287247.1,5273275.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263566,-42.663870,-71.595428,287295.4,5273244.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263567,-42.664161,-71.594850,287343.8,5273213.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263568,-42.664451,-71.594272,287392.1,5273183.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263569,-42.664742,-71.593695,287440.4,5273152.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263570,-42.665032,-71.593117,287488.8,5273121.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263571,-42.665322,-71.592540,287537.1,5273090.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263572,-42.665612,-71.591962,287585.4,5273060.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263573,-42.665902,-71.591385,287633.6,5273029.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263574,-42.666191,-71.590809,287681.9,5272998.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263575,-42.666481,-71.590232,287730.1,5272967.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263576,-42.666770,-71.589656,287778.3,5272937.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263577,-42.667058,-71.589080,287826.5,5272906.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263578,-42.667185,-71.588636,287863.4,5272893.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263579,-42.667465,-71.588067,287910.9,5272864.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263580,-42.667739,-71.587504,287958.0,5272835.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263581,-42.668026,-71.586929,288006.1,5272804.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263582,-42.668313,-71.586355,288054.1,5272774.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263583,-42.668599,-71.585781,288102.1,5272743.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263584,-42.668886,-71.585207,288150.1,5272713.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263585,-42.669172,-71.584634,288198.1,5272683.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263586,-42.669458,-71.584061,288246.0,5272652.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263587,-42.669744,-71.583488,288294.0,5272622.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263588,-42.670029,-71.582915,288341.9,5272592.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263589,-42.670315,-71.582342,288389.8,5272561.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263590,-42.670600,-71.581769,288437.7,5272531.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263591,-42.670885,-71.581197,288485.6,5272501.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263592,-42.673872,-71.578433,288722.2,5272176.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263593,-42.674157,-71.577860,288770.1,5272146.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263594,-42.674442,-71.577288,288818.0,5272116.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263595,-42.671998,-71.578929,288675.2,5272383.5,0.050370913,1.2065364,0.024870604,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263596,-42.672298,-71.578344,288724.1,5272351.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263597,-42.672584,-71.577772,288772.0,5272321.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263598,-42.672869,-71.577199,288819.9,5272291.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263599,-42.673154,-71.576627,288867.8,5272260.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263600,-42.673460,-71.576037,288917.2,5272228.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263601,-42.673725,-71.575481,288963.6,5272200.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263602,-42.674010,-71.574908,289011.5,5272170.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263603,-42.674296,-71.574335,289059.4,5272139.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263604,-42.674582,-71.573762,289107.4,5272109.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263605,-42.674868,-71.573188,289155.4,5272079.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263606,-42.675260,-71.572529,289210.7,5272037.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263607,-42.676123,-71.571487,289299.0,5271944.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263608,-42.676410,-71.570913,289347.0,5271913.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263609,-42.676696,-71.570339,289395.0,5271883.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263610,-42.676983,-71.569765,289443.0,5271852.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263611,-42.677270,-71.569191,289491.0,5271822.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263612,-42.677557,-71.568616,289539.1,5271791.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263613,-42.677844,-71.568042,289587.1,5271761.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263614,-42.678131,-71.567467,289635.2,5271731.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263615,-42.678418,-71.566892,289683.2,5271700.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263616,-42.678705,-71.566317,289731.3,5271670.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263617,-42.678993,-71.565742,289779.4,5271639.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263618,-42.679280,-71.565167,289827.5,5271609.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263619,-42.679567,-71.564592,289875.6,5271578.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263620,-42.679854,-71.564017,289923.7,5271548.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263621,-42.679536,-71.563932,289929.5,5271583.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263622,-42.679840,-71.563344,289978.8,5271551.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263623,-42.680127,-71.562768,290026.9,5271521.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263624,-42.680414,-71.562193,290075.0,5271490.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263625,-42.680701,-71.561617,290123.2,5271460.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263626,-42.680988,-71.561041,290171.3,5271429.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263627,-42.681275,-71.560465,290219.5,5271399.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263628,-42.681561,-71.559890,290267.6,5271368.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263629,-42.681848,-71.559314,290315.8,5271338.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263630,-42.682135,-71.558738,290363.9,5271308.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263631,-42.682421,-71.558162,290412.1,5271277.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263632,-42.682733,-71.557565,290462.0,5271244.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263633,-42.682994,-71.557010,290508.4,5271217.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263634,-42.683280,-71.556433,290556.6,5271186.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263635,-42.683567,-71.555857,290604.7,5271156.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263636,-42.683853,-71.555281,290652.9,5271125.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263637,-42.684140,-71.554704,290701.1,5271095.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263638,-42.684426,-71.554128,290749.3,5271065.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263639,-42.684712,-71.553551,290797.5,5271034.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263640,-42.684999,-71.552975,290845.7,5271004.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263641,-42.685285,-71.552398,290893.9,5270974.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263642,-42.685571,-71.551822,290942.1,5270943.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263643,-42.685858,-71.551245,290990.3,5270913.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263644,-42.686144,-71.550668,291038.5,5270882.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263645,-42.689425,-71.547659,291296.1,5270525.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263646,-42.688713,-71.547893,291274.5,5270604.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263647,-42.689000,-71.547316,291322.7,5270574.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263648,-42.689287,-71.546739,291371.0,5270543.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263649,-42.689573,-71.546162,291419.2,5270513.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263650,-42.689860,-71.545584,291467.5,5270482.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263651,-42.690147,-71.545007,291515.7,5270452.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263652,-42.690434,-71.544430,291564.0,5270421.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263653,-42.690721,-71.543852,291612.2,5270391.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263654,-42.689532,-71.544474,291557.3,5270521.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263655,-42.689820,-71.543897,291605.6,5270491.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263656,-42.690365,-71.543109,291671.9,5270432.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263657,-42.690653,-71.542532,291720.2,5270402.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263658,-42.690940,-71.541954,291768.5,5270371.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263659,-42.691231,-71.541374,291817.0,5270340.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263660,-42.692686,-71.539848,291946.8,5270183.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263661,-42.692973,-71.539271,291995.1,5270152.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263662,-42.693260,-71.538693,292043.4,5270122.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263663,-42.693548,-71.538116,292091.6,5270091.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263664,-42.693835,-71.537538,292139.9,5270061.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263665,-42.694123,-71.536961,292188.2,5270030.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263666,-42.694410,-71.536384,292236.4,5270000.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263667,-42.694698,-71.535806,292284.7,5269969.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263668,-42.694985,-71.535229,292332.9,5269939.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0010,337220200400263669,-42.695273,-71.534651,292381.2,5269908.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258288,-42.669642,-71.597307,287161.1,5272599.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258289,-42.669932,-71.596729,287209.5,5272568.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258290,-42.670223,-71.596151,287257.8,5272537.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258291,-42.670513,-71.595573,287306.2,5272506.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258292,-42.670803,-71.594995,287354.5,5272475.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258293,-42.671094,-71.594418,287402.8,5272445.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258294,-42.671384,-71.593840,287451.2,5272414.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258295,-42.671674,-71.593263,287499.5,5272383.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258296,-42.671964,-71.592685,287547.8,5272352.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258297,-42.672254,-71.592108,287596.1,5272322.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258298,-42.672544,-71.591531,287644.3,5272291.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024330055809_O33722_04_T03083_02_004_01_V003.h5,BEAM0011,337220300400258299,-42.672833,-71.590955,287692.6,5272260.6,-9999.0,-9999.0,-9999.0,0
