coleccion,nivel,aoi,tipo,fecha,id_producto
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-18,BIO_S1_DGM__1S_20260718T110213_20260718T110233_T_G01_M04_C05_T036_F273_02_DURVKG
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-18,BIO_S1_DGM__1S_20260718T110251_20260718T110311_T_G01_M04_C05_T036_F275_02_DURVE8
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-21,BIO_S1_DGM__1S_20260721T110234_20260721T110254_T_G01_M04_C06_T036_F274_02_DUXGEP
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-19,BIO_S1_DGM__1S_20260719T223631_20260719T223651_T_G01_M04_C06_T014_F192_02_DUUM60
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-19,BIO_S1_DGM__1S_20260719T223612_20260719T223632_T_G01_M04_C06_T014_F191_02_DUUM9F
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-11-27,BIO_S1_DGM__1S_20251127T222302_20251127T222322_T_G01_M01_C03_T014_F194_02_DVADDN
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-28,BIO_S2_DGM__1S_20260728T223637_20260728T223657_T_G01_M04_C02_T014_F192_02_DVC1UN
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-27,BIO_S2_DGM__1S_20260727T110141_20260727T110201_T_G01_M04_C01_T036_F271_02_DV8YZ2
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-27,BIO_S2_DGM__1S_20260727T110257_20260727T110317_T_G01_M04_C01_T036_F275_02_DV8Z91
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-27,BIO_S2_DGM__1S_20260727T110200_20260727T110220_T_G01_M04_C01_T036_F272_02_DV8Z9E
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-31,BIO_S2_DGM__1S_20260731T223620_20260731T223640_T_G01_M04_C03_T014_F191_02_DVIM4W
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-31,BIO_S2_DGM__1S_20260731T223639_20260731T223659_T_G01_M04_C03_T014_F192_02_DVIM5P
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-31,BIO_S2_DGM__1S_20260731T223658_20260731T223718_T_G01_M04_C03_T014_F193_02_DVIMCY
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-30,BIO_S2_DGM__1S_20260730T110240_20260730T110300_T_G01_M04_C02_T036_F274_02_DVGAA2
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-30,BIO_S2_DGM__1S_20260730T110201_20260730T110222_T_G01_M04_C02_T036_F272_02_DVGA9D
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-12-06,BIO_S1_DGM__1S_20251206T222308_20251206T222328_T_G01_M01_C06_T014_F194_02_DVNKCI
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-05,BIO_S2_DGM__1S_20260805T110225_20260805T110245_T_G01_M04_C04_T036_F273_02_DVQM7Q
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-05,BIO_S2_DGM__1S_20260805T110244_20260805T110304_T_G01_M04_C04_T036_F274_02_DVQLZO
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-05,BIO_S2_DGM__1S_20260805T110303_20260805T110323_T_G01_M04_C04_T036_F275_02_DVQLX7
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-11-24,BIO_S1_DGM__1S_20251124T222319_20251124T222339_T_G01_M01_C02_T014_F195_02_DV50A7
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-11-24,BIO_S1_DGM__1S_20251124T222300_20251124T222320_T_G01_M01_C02_T014_F194_02_DV50A8
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-25,BIO_S2_DGM__1S_20260725T223654_20260725T223714_T_G01_M04_C01_T014_F193_02_DV5Q8W
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-25,BIO_S2_DGM__1S_20260725T223616_20260725T223636_T_G01_M04_C01_T014_F191_02_DV5Q2E
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-24,BIO_S1_DGM__1S_20260724T110217_20260724T110237_T_G01_M04_C07_T036_F273_02_DV304L
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-24,BIO_S1_DGM__1S_20260724T110236_20260724T110256_T_G01_M04_C07_T036_F274_02_DV3041
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-09,BIO_S1_DGM__1S_20260709T110207_20260709T110227_T_G01_M04_C02_T036_F273_02_DUB9DK
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-09,BIO_S1_DGM__1S_20260709T110226_20260709T110247_T_G01_M04_C02_T036_F274_02_DUB9GI
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-28,BIO_S2_DGM__1S_20260628T223444_20260628T223504_T_G01_M03_CDR_T014_F193_02_DTRR9J
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-28,BIO_S2_DGM__1S_20260628T223503_20260628T223523_T_G01_M03_CDR_T014_F194_02_DTRREJ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-04,BIO_S1_DGM__1S_20260704T223602_20260704T223623_T_G01_M04_C01_T014_F191_02_DU2VAJ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-10,BIO_S1_DGM__1S_20260710T223606_20260710T223627_T_G01_M04_C03_T014_F191_02_DUDY2L
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-12,BIO_S1_DGM__1S_20260712T110247_20260712T110307_T_G01_M04_C03_T036_F275_02_DUGS1Z
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-06,BIO_S1_DGM__1S_20260706T110127_20260706T110148_T_G01_M04_C01_T036_F271_02_DU5OC9
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-06,BIO_S1_DGM__1S_20260706T110146_20260706T110207_T_G01_M04_C01_T036_F272_02_DU5O9O
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-06,BIO_S1_DGM__1S_20260706T110205_20260706T110226_T_G01_M04_C01_T036_F273_02_DU5OA6
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-25,BIO_S2_DGM__1S_20260625T223323_20260625T223343_T_G01_M03_CDR_T014_F194_02_DTM56L
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-25,BIO_S2_DGM__1S_20260625T223304_20260625T223324_T_G01_M03_CDR_T014_F193_02_DTM57K
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-25,BIO_S2_DGM__1S_20260625T223226_20260625T223246_T_G01_M03_CDR_T014_F191_02_DTM53N
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_DGM__1S_20260615T105717_20260615T105742_T_G01_M03_C04_T036_F271_02_DT2VQZ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_DGM__1S_20260615T105741_20260615T105801_T_G01_M03_C04_T036_F272_02_DT2VJG
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_DGM__1S_20260615T105838_20260615T105858_T_G01_M03_C04_T036_F275_02_DT2VGT
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-19,BIO_S3_DGM__1S_20260619T223220_20260619T223240_T_G01_M03_C06_T014_F192_02_DTB478
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-11,BIO_S2_DGM__1S_20260811T110210_20260811T110230_T_G01_M04_C06_T036_F272_02_DW0VUZ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-11,BIO_S2_DGM__1S_20260811T110248_20260811T110308_T_G01_M04_C06_T036_F274_02_DW0VYH
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-08,BIO_S2_DGM__1S_20260808T110149_20260808T110209_T_G01_M04_C05_T036_F271_02_DVVOI0
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-08,BIO_S2_DGM__1S_20260808T110246_20260808T110306_T_G01_M04_C05_T036_F274_02_DVVOIJ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-18,BIO_S3_DGM__1S_20260818T223651_20260818T223711_T_G01_M04_C02_T014_F192_02_DWE7DY
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-18,BIO_S3_DGM__1S_20260818T223632_20260818T223652_T_G01_M04_C02_T014_F191_02_DWE7CC
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-18,BIO_S3_DGM__1S_20260818T223729_20260818T223749_T_G01_M04_C02_T014_F194_02_DWE7D7
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-21,BIO_S3_DGM__1S_20260821T223634_20260821T223654_T_G01_M04_C03_T014_F191_02_DWJQWQ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-21,BIO_S3_DGM__1S_20260821T223653_20260821T223713_T_G01_M04_C03_T014_F192_02_DWJQWQ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-21,BIO_S3_DGM__1S_20260821T223731_20260821T223752_T_G01_M04_C03_T014_F194_02_DWJQSH
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-20,BIO_S3_DGM__1S_20260820T110216_20260820T110236_T_G01_M04_C02_T036_F272_02_DWH0L9
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-12-24,BIO_S2_DGM__1S_20251224T222337_20251224T222358_T_G01_M01_C05_T014_F195_02_DWUKWZ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-12-24,BIO_S2_DGM__1S_20251224T222318_20251224T222339_T_G01_M01_C05_T014_F194_02_DWUKXD
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-27,BIO_S3_DGM__1S_20260827T223716_20260827T223736_T_G01_M04_C05_T014_F193_02_DWUVN7
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-27,BIO_S3_DGM__1S_20260827T223638_20260827T223658_T_G01_M04_C05_T014_F191_02_DWUVIP
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-27,BIO_S3_DGM__1S_20260827T223735_20260827T223756_T_G01_M04_C05_T014_F194_02_DWUVIG
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-12-09,BIO_S1_DGM__1S_20251209T222328_20251209T222349_T_G01_M01_C07_T014_F195_02_DVX7V4
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-14,BIO_S2_DGM__1S_20260814T110250_20260814T110310_T_G01_M04_C07_T036_F274_02_DW6719
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-23,BIO_S3_DGM__1S_20260823T110159_20260823T110219_T_G01_M04_C03_T036_F271_02_DWMJIP
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-23,BIO_S3_DGM__1S_20260823T110256_20260823T110316_T_G01_M04_C03_T036_F274_02_DWMJJE
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-12-21,BIO_S2_DGM__1S_20251221T222335_20251221T222356_T_G01_M01_C04_T014_F195_02_DWPC4T
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-26,BIO_S3_DGM__1S_20260826T110317_20260826T110337_T_G01_M04_C04_T036_F275_02_DWS3RH
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-26,BIO_S3_DGM__1S_20260826T110220_20260826T110240_T_G01_M04_C04_T036_F272_02_DWS3XH
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-29,BIO_S3_DGM__1S_20260829T110203_20260829T110223_T_G01_M04_C05_T036_F271_02_DWXN4N
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-29,BIO_S3_DGM__1S_20260829T110319_20260829T110339_T_G01_M04_C05_T036_F275_02_DWXMW3
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-30,BIO_S3_DGM__1S_20260830T223718_20260830T223739_T_G01_M04_C06_T014_F193_02_DX0JQG
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-08-30,BIO_S3_DGM__1S_20260830T223737_20260830T223758_T_G01_M04_C06_T014_F194_02_DX0JNB
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2025-12-27,BIO_S2_DGM__1S_20251227T222339_20251227T222359_T_G01_M01_C06_T014_F195_02_DWZTX9
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-01,BIO_S3_DGM__1S_20260901T110224_20260901T110245_T_G01_M04_C06_T036_F272_02_DX3817
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-02,BIO_S3_DGM__1S_20260902T223740_20260902T223800_T_G01_M04_C07_T014_F194_02_DX6B2I
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-04,BIO_S3_DGM__1S_20260904T110226_20260904T110247_T_G01_M04_C07_T036_F272_02_DX92NN
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-04,BIO_S3_DGM__1S_20260904T110305_20260904T110325_T_G01_M04_C07_T036_F274_02_DX92PH
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-05,BIO_S2_DGM__1S_20260905T223725_20260905T223745_T_G01_M04_CDR_T014_F192_02_DXBSJR
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-07,BIO_S2_DGM__1S_20260907T110320_20260907T110340_T_G01_M04_CDR_T036_F271_02_DXEJSJ
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-09-10,BIO_S2_DGM__1S_20260910T110519_20260910T110539_T_G01_M04_CDR_T036_F272_02_DXKEIT
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-13,BIO_S1_DGM__1S_20260513T105739_20260513T105759_T_G01_M03_C07_T036_F273_02_DRDKJK
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-11,BIO_S1_DGM__1S_20260511T223136_20260511T223157_T_G01_M03_C07_T014_F191_02_DRAVEU
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-11,BIO_S1_DGM__1S_20260511T223155_20260511T223216_T_G01_M03_C07_T014_F192_02_DRAVF1
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-11,BIO_S1_DGM__1S_20260511T223214_20260511T223235_T_G01_M03_C07_T014_F193_02_DRAVJ3
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-08,BIO_S1_DGM__1S_20260508T223250_20260508T223311_T_G01_M03_C06_T014_F195_02_DR5BUT
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_DGM__1S_20260514T223157_20260514T223218_T_G01_M03_C01_T014_F192_02_DRGE8O
BiomassLevel1b,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_DGM__1S_20260514T223235_20260514T223256_T_G01_M03_C01_T014_F194_02_DRGDZ5
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-04-26,BIO_S1_STA__1S_20260426T223145_20260426T223206_T_G01_M03_C02_T014_F192_02_DSBRDA
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-02,BIO_S1_STA__1S_20260502T223149_20260502T223210_T_G01_M03_C04_T014_F192_02_DSBRFE
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-14,BIO_S2_STA__1S_20260514T223157_20260514T223218_T_G01_M03_C01_T014_F192_02_DT1HC5
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-17,BIO_S2_STA__1S_20260517T223159_20260517T223220_T_G01_M03_C02_T014_F192_02_DT1HGB
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-01,BIO_S2_STA__1S_20260601T223208_20260601T223228_T_G01_M03_C07_T014_F192_02_DT1HD7
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-22,BIO_S3_STA__1S_20260622T223221_20260622T223242_T_G01_M03_C07_T014_F192_02_DTQ6JH
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-19,BIO_S3_STA__1S_20260619T223219_20260619T223240_T_G01_M03_C06_T014_F192_02_DTQ6I9
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-10,BIO_S3_STA__1S_20260610T223214_20260610T223234_T_G01_M03_C03_T014_F192_02_DTQ6FJ
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-06,BIO_S3_STA__1S_20260606T105812_20260606T105833_T_G01_M03_C01_T036_F274_02_DTXIUT
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-12,BIO_S3_STA__1S_20260612T105817_20260612T105837_T_G01_M03_C03_T036_F274_02_DTXIWY
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-21,BIO_S3_STA__1S_20260621T105822_20260621T105843_T_G01_M03_C06_T036_F274_02_DTXIZN
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-24,BIO_S3_STA__1S_20260624T105824_20260624T105845_T_G01_M03_C07_T036_F274_02_DTXJ0N
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-06,BIO_S1_STA__1S_20260706T110224_20260706T110245_T_G01_M04_C01_T036_F274_02_DVF2C2
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-09,BIO_S1_STA__1S_20260709T110226_20260709T110247_T_G01_M04_C02_T036_F274_02_DVF2D6
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-24,BIO_S1_STA__1S_20260724T110236_20260724T110256_T_G01_M04_C07_T036_F274_02_DVF2IB
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-04-23,BIO_S1_STA__1S_20260423T223143_20260423T223204_T_G01_M03_C01_T014_F192_02_DSBRCA
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-05,BIO_S1_STA__1S_20260505T223151_20260505T223211_T_G01_M03_C05_T014_F192_02_DSBRGB
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-26,BIO_S2_STA__1S_20260526T223204_20260526T223225_T_G01_M03_C05_T014_F192_02_DT1HF9
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-23,BIO_S2_STA__1S_20260523T223203_20260523T223223_T_G01_M03_C04_T014_F192_02_DT1HB5
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-15,BIO_S3_STA__1S_20260615T105819_20260615T105839_T_G01_M03_C04_T036_F274_02_DTXIXQ
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-29,BIO_S2_STA__1S_20260529T223206_20260529T223227_T_G01_M03_C06_T014_F192_02_DT1HE8
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-04,BIO_S3_STA__1S_20260604T223210_20260604T223230_T_G01_M03_C01_T014_F192_02_DTQ6DD
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-07,BIO_S3_STA__1S_20260607T223212_20260607T223232_T_G01_M03_C02_T014_F192_02_DTQ6EK
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-13,BIO_S3_STA__1S_20260613T223216_20260613T223236_T_G01_M03_C04_T014_F192_02_DTQ6GD
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-16,BIO_S3_STA__1S_20260616T223218_20260616T223238_T_G01_M03_C05_T014_F192_02_DTQ6H9
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-21,BIO_S1_STA__1S_20260721T110234_20260721T110254_T_G01_M04_C06_T036_F274_02_DVF2H7
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-08,BIO_S1_STA__1S_20260508T223153_20260508T223213_T_G01_M03_C06_T014_F192_02_DSBRHF
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-11,BIO_S1_STA__1S_20260511T223155_20260511T223216_T_G01_M03_C07_T014_F192_02_DSBRB4
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-04-29,BIO_S1_STA__1S_20260429T223147_20260429T223208_T_G01_M03_C03_T014_F192_02_DSBREM
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-05-20,BIO_S2_STA__1S_20260520T223201_20260520T223221_T_G01_M03_C03_T014_F192_02_DT1HAA
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-12,BIO_S1_STA__1S_20260712T110228_20260712T110248_T_G01_M04_C03_T036_F274_02_DVF2E9
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-15,BIO_S1_STA__1S_20260715T110230_20260715T110250_T_G01_M04_C04_T036_F274_02_DVF2F4
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-07-18,BIO_S1_STA__1S_20260718T110232_20260718T110252_T_G01_M04_C05_T036_F274_02_DVF2G4
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-18,BIO_S3_STA__1S_20260618T105820_20260618T105841_T_G01_M03_C05_T036_F274_02_DTXIYL
BiomassLevel1c,NIVEL 1,BOSQUE_NW_02,,2026-06-09,BIO_S3_STA__1S_20260609T105815_20260609T105835_T_G01_M03_C02_T036_F274_02_DTXIVU
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-19,BIO_S2_STA__1S_20260519T105802_20260519T105822_T_G01_M03_C02_T036_F274_02_DT7MC8
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-14,BIO_S2_STA__1S_20260514T223157_20260514T223218_T_G01_M03_C01_T014_F192_02_DT1HC5
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-17,BIO_S2_STA__1S_20260517T223159_20260517T223220_T_G01_M03_C02_T014_F192_02_DT1HGB
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-28,BIO_S2_STA__1S_20260528T105807_20260528T105828_T_G01_M03_C05_T036_F274_02_DT7MAP
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-01,BIO_S2_STA__1S_20260601T223208_20260601T223228_T_G01_M03_C07_T014_F192_02_DT1HD7
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-22,BIO_S3_STA__1S_20260622T223221_20260622T223242_T_G01_M03_C07_T014_F192_02_DTQ6JH
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-19,BIO_S3_STA__1S_20260619T223219_20260619T223240_T_G01_M03_C06_T014_F192_02_DTQ6I9
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-10,BIO_S3_STA__1S_20260610T223214_20260610T223234_T_G01_M03_C03_T014_F192_02_DTQ6FJ
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-06,BIO_S3_STA__1S_20260606T105812_20260606T105833_T_G01_M03_C01_T036_F274_02_DTXIUT
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-12,BIO_S3_STA__1S_20260612T105817_20260612T105837_T_G01_M03_C03_T036_F274_02_DTXIWY
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-21,BIO_S3_STA__1S_20260621T105822_20260621T105843_T_G01_M03_C06_T036_F274_02_DTXIZN
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-24,BIO_S3_STA__1S_20260624T105824_20260624T105845_T_G01_M03_C07_T036_F274_02_DTXJ0N
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-07-06,BIO_S1_STA__1S_20260706T110224_20260706T110245_T_G01_M04_C01_T036_F274_02_DVF2C2
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-07-09,BIO_S1_STA__1S_20260709T110226_20260709T110247_T_G01_M04_C02_T036_F274_02_DVF2D6
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-07-24,BIO_S1_STA__1S_20260724T110236_20260724T110256_T_G01_M04_C07_T036_F274_02_DVF2IB
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-16,BIO_S2_STA__1S_20260516T105800_20260516T105821_T_G01_M03_C01_T036_F274_02_DT7MGS
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-26,BIO_S2_STA__1S_20260526T223204_20260526T223225_T_G01_M03_C05_T014_F192_02_DT1HF9
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-23,BIO_S2_STA__1S_20260523T223203_20260523T223223_T_G01_M03_C04_T014_F192_02_DT1HB5
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-15,BIO_S3_STA__1S_20260615T105819_20260615T105839_T_G01_M03_C04_T036_F274_02_DTXIXQ
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-29,BIO_S2_STA__1S_20260529T223206_20260529T223227_T_G01_M03_C06_T014_F192_02_DT1HE8
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-04,BIO_S3_STA__1S_20260604T223210_20260604T223230_T_G01_M03_C01_T014_F192_02_DTQ6DD
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-07,BIO_S3_STA__1S_20260607T223212_20260607T223232_T_G01_M03_C02_T014_F192_02_DTQ6EK
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-13,BIO_S3_STA__1S_20260613T223216_20260613T223236_T_G01_M03_C04_T014_F192_02_DTQ6GD
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-06-16,BIO_S3_STA__1S_20260616T223218_20260616T223238_T_G01_M03_C05_T014_F192_02_DTQ6H9
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-07-21,BIO_S1_STA__1S_20260721T110234_20260721T110254_T_G01_M04_C06_T036_F274_02_DVF2H7
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-22,BIO_S2_STA__1S_20260522T105804_20260522T105824_T_G01_M03_C03_T036_F274_02_DT7MF1
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-20,BIO_S2_STA__1S_20260520T223201_20260520T223221_T_G01_M03_C03_T014_F192_02_DT1HAA
BiomassLevel1c,NIVEL 1,ESTEPA_NW_02,,2026-05-25,BIO_S2_STA__1S_20260525T105805_20260525T105826_T_G01_M03_C04_T036_F274_02_DT7MDH
